---,ItemWardrobeRow,GameplayTag,NameOverride,DyeOverride,ItemClass,Notes
Rare_Global_1_Chest_RM_F,"(RowName=""Rare_Global_1_Chest"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Chest_RM_F_NameOverride"", ""Railknight Plate"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t2b_chest/rm_f_t2b_chest_bp.rm_f_t2b_chest_bp_C",""
Rare_Global_1_Chest_RM_M,"(RowName=""Rare_Global_1_Chest"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Chest_RM_M_NameOverride"", ""Railknight Plate"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t2b_chest/rm_m_t2b_chest_bp.rm_m_t2b_chest_bp_C",""
Rare_Global_1_Chest_SS_F,"(RowName=""Rare_Global_1_Chest"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Chest_SS_F_NameOverride"", ""Akaman Robe"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t3b_chest/ss_f_t3b_chest_bp.ss_f_t3b_chest_bp_C",""
Rare_Global_1_Chest_SS_M,"(RowName=""Rare_Global_1_Chest"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Chest_SS_M_NameOverride"", ""Akaman Robe"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t3b_chest/ss_m_t3b_chest_bp.ss_m_t3b_chest_bp_C",""
Rare_Global_1_Gloves_DM_F,"(RowName=""Rare_Global_1_Gloves"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Gloves_DM_F_NameOverride"", ""Sacred Touch"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t3d_gloves/dm_f_t3d_gloves_bp.dm_f_t3d_gloves_bp_C",""
Rare_Global_1_Gloves_DM_M,"(RowName=""Rare_Global_1_Gloves"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Gloves_DM_M_NameOverride"", ""Sacred Touch"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t3d_gloves/dm_m_t3d_gloves_bp.dm_m_t3d_gloves_bp_C",""
Rare_Global_1_Gloves_FG,"(RowName=""Rare_Global_1_Gloves"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Gloves_FG_NameOverride"", ""Bracers of the Builders"")","(RowName="""")","/Game/Items/Armour/forged/for_t3c_gloves/for_t3c_gloves_bp.for_t3c_gloves_bp_C",""
Rare_Global_1_Gloves_RM_F,"(RowName=""Rare_Global_1_Gloves"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Gloves_RM_F_NameOverride"", ""Railknight Gauntlets"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t2b_gloves/rm_f_t2b_gloves_bp.rm_f_t2b_gloves_bp_C",""
Rare_Global_1_Gloves_RM_M,"(RowName=""Rare_Global_1_Gloves"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Gloves_RM_M_NameOverride"", ""Railknight Gauntlets"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t2b_gloves/rm_m_t2b_gloves_bp.rm_m_t2b_gloves_bp_C",""
Rare_Global_1_Gloves_SS_F,"(RowName=""Rare_Global_1_Gloves"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Gloves_SS_F_NameOverride"", ""Thorns of Akaman"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t3b_gloves/ss_f_t3b_gloves_bp.ss_f_t3b_gloves_bp_C",""
Rare_Global_1_Gloves_SS_M,"(RowName=""Rare_Global_1_Gloves"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Gloves_SS_M_NameOverride"", ""Thorns of Akaman"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t3b_gloves/ss_m_t3b_gloves_bp.ss_m_t3b_gloves_bp_C",""
Rare_Global_1_Hatch_FG,"(RowName=""Rare_Global_1_Hatch"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Hatch_FG_NameOverride"", ""Incinerator Seal"")","(RowName="""")","/Game/Items/Armour/forged/for_t3c_hatch/for_t3c_hatch_bp.for_t3c_hatch_bp_C",""
Rare_Global_1_Helm_DM_F,"(RowName=""Rare_Global_1_Helm"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Helm_DM_F_NameOverride"", ""Imperiatus Arcanist"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t3d_helm/dm_f_t3d_helm_bp.dm_f_t3d_helm_bp_C",""
Rare_Global_1_Helm_DM_M,"(RowName=""Rare_Global_1_Helm"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Helm_DM_M_NameOverride"", ""Imperiatus Arcanist"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t3d_helm/dm_m_t3d_helm_bp.dm_m_t3d_helm_bp_C",""
Rare_Global_1_Helm_FG,"(RowName=""Rare_Global_1_Helm"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Helm_FG_NameOverride"", ""Collar of the Constructed"")","(RowName="""")","/Game/Items/Armour/forged/for_t3c_helm/for_t3c_helm_bp.for_t3c_helm_bp_C",""
Rare_Global_1_Helm_RM_F,"(RowName=""Rare_Global_1_Helm"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Helm_RM_F_NameOverride"", ""Railknight Helm"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t2b_helm/rm_f_t2b_helm_bp.rm_f_t2b_helm_bp_C",""
Rare_Global_1_Helm_RM_M,"(RowName=""Rare_Global_1_Helm"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Helm_RM_M_NameOverride"", ""Railknight Helm"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t2b_helm/rm_m_t2b_helm_bp.rm_m_t2b_helm_bp_C",""
Rare_Global_1_Helm_SS_F,"(RowName=""Rare_Global_1_Helm"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Helm_SS_F_NameOverride"", ""Mask of Akaman"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t3b_helm/ss_f_t3b_helm_bp.ss_f_t3b_helm_bp_C",""
Rare_Global_1_Helm_SS_M,"(RowName=""Rare_Global_1_Helm"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Helm_SS_M_NameOverride"", ""Mask of Akaman"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t3b_helm/ss_m_t3b_helm_bp.ss_m_t3b_helm_bp_C",""
Rare_Global_1_Locomotion_FG,"(RowName=""Rare_Global_1_Locomotion"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Locomotion_FG_NameOverride"", ""Tremendous Crab Legs"")","(RowName="""")","/Game/Items/Armour/forged/for_t0a_locomotion/for_t0a_locomotion_bp.for_t0a_locomotion_bp_C",""
Rare_Global_1_Locomotion_Treads_FG,"(RowName=""Rare_Global_1_Locomotion_Treads"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Locomotion_Treads_FG_NameOverride"", ""Tremendous Treads"")","(RowName="""")","/Game/Items/Armour/forged/for_t3c_locomotion/for_t3c_locomotion_bp.for_t3c_locomotion_bp_C",""
Rare_Global_1_Pants_DM_F,"(RowName=""Rare_Global_1_Pants"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Pants_DM_F_NameOverride"", ""Breeches of Night"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t3d_pants/dm_f_t3d_pants_bp.dm_f_t3d_pants_bp_C",""
Rare_Global_1_Pants_DM_M,"(RowName=""Rare_Global_1_Pants"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Pants_DM_M_NameOverride"", ""Breeches of Night"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t3d_pants/dm_m_t3d_pants_bp.dm_m_t3d_pants_bp_C",""
Rare_Global_1_Pants_RM_F,"(RowName=""Rare_Global_1_Pants"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Pants_RM_F_NameOverride"", ""Railknight Chausses"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t2b_pants/rm_f_t2b_pants_bp.rm_f_t2b_pants_bp_C",""
Rare_Global_1_Pants_RM_M,"(RowName=""Rare_Global_1_Pants"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Pants_RM_M_NameOverride"", ""Railknight Chausses"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t2b_pants/rm_m_t2b_pants_bp.rm_m_t2b_pants_bp_C",""
Rare_Global_1_Pants_SS_F,"(RowName=""Rare_Global_1_Pants"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Pants_SS_F_NameOverride"", ""Akaman Leggings"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t3b_pants/ss_f_t3b_pants_bp.ss_f_t3b_pants_bp_C",""
Rare_Global_1_Pants_SS_M,"(RowName=""Rare_Global_1_Pants"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Pants_SS_M_NameOverride"", ""Akaman Leggings"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t3b_pants/ss_m_t3b_pants_bp.ss_m_t3b_pants_bp_C",""
Rare_Global_1_Shoulders_DM_F,"(RowName=""Rare_Global_1_Shoulders"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Shoulders_DM_F_NameOverride"", ""Nightfall Pauldrons"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t3d_shoulders/dm_f_t3d_shoulders_bp.dm_f_t3d_shoulders_bp_C",""
Rare_Global_1_Shoulders_DM_M,"(RowName=""Rare_Global_1_Shoulders"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Shoulders_DM_M_NameOverride"", ""Nightfall Pauldrons"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t3d_shoulders/dm_m_t3d_shoulders_bp.dm_m_t3d_shoulders_bp_C",""
Rare_Global_1_Shoulders_FG,"(RowName=""Rare_Global_1_Shoulders"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Shoulders_FG_NameOverride"", ""Last Bolt Shoulders"")","(RowName="""")","/Game/Items/Armour/forged/for_t3c_shoulders/for_t3c_shoulders_bp.for_t3c_shoulders_bp_C",""
Rare_Global_1_Shoulders_RM_F,"(RowName=""Rare_Global_1_Shoulders"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Shoulders_RM_F_NameOverride"", ""Shoulders of Steel"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t2b_shoulders/rm_f_t2b_shoulders_bp.rm_f_t2b_shoulders_bp_C",""
Rare_Global_1_Shoulders_RM_M,"(RowName=""Rare_Global_1_Shoulders"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Shoulders_RM_M_NameOverride"", ""Shoulders of Steel"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t2b_shoulders/rm_m_t2b_shoulders_bp.rm_m_t2b_shoulders_bp_C",""
Rare_Global_1_Shoulders_SS_F,"(RowName=""Rare_Global_1_Shoulders"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Shoulders_SS_F_NameOverride"", ""Akaman\'s Perch"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t3b_shoulders/ss_f_t3b_shoulders_bp.ss_f_t3b_shoulders_bp_C",""
Rare_Global_1_Shoulders_SS_M,"(RowName=""Rare_Global_1_Shoulders"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Global_1_Shoulders_SS_M_NameOverride"", ""Akaman\'s Perch"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t3b_shoulders/ss_m_t3b_shoulders_bp.ss_m_t3b_shoulders_bp_C",""
Rare_Goblin_1_Boots_DM_F,"(RowName=""Rare_Goblin_1_Boots"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Boots_DM_F_NameOverride"", ""Goblinstalker Sandals"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t2b_boots/dm_f_t2b_boots_bp.dm_f_t2b_boots_bp_C",""
Rare_Goblin_1_Boots_DM_M,"(RowName=""Rare_Goblin_1_Boots"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Boots_DM_M_NameOverride"", ""Goblinstalker Sandals"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t2b_boots/dm_m_t2b_boots_bp.dm_m_t2b_boots_bp_C",""
Rare_Goblin_1_Boots_RM_F,"(RowName=""Rare_Goblin_1_Boots"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Boots_RM_F_NameOverride"", ""Gobstomper Boots"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t2a_boots/rm_f_t2a_boots_bp.rm_f_t2a_boots_bp_C",""
Rare_Goblin_1_Boots_RM_M,"(RowName=""Rare_Goblin_1_Boots"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Boots_RM_M_NameOverride"", ""Gobstomper Boots"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t2a_boots/rm_m_t2a_boots_bp.rm_m_t2a_boots_bp_C",""
Rare_Goblin_1_Chest_DM_F,"(RowName=""Rare_Goblin_1_Chest"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Chest_DM_F_NameOverride"", ""Goblinstalker Chest Wraps"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t2b_chest/dm_f_t2b_chest_bp.dm_f_t2b_chest_bp_C",""
Rare_Goblin_1_Chest_DM_M,"(RowName=""Rare_Goblin_1_Chest"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Chest_DM_M_NameOverride"", ""Goblinstalker Chest Wraps"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t2b_chest/dm_m_t2b_chest_bp.dm_m_t2b_chest_bp_C",""
Rare_Goblin_1_Chest_FG,"(RowName=""Rare_Goblin_1_Chest"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Chest_FG_NameOverride"", ""Barrel-Chested"")","(RowName="""")","/Game/Items/Armour/forged/for_t2b_chest/for_t2b_chest_bp.for_t2b_chest_bp_C",""
Rare_Goblin_1_Chest_RM_F,"(RowName=""Rare_Goblin_1_Chest"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Chest_RM_F_NameOverride"", ""Shirt of the Forest"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t2a_chest/rm_f_t2a_chest_bp.rm_f_t2a_chest_bp_C",""
Rare_Goblin_1_Chest_RM_M,"(RowName=""Rare_Goblin_1_Chest"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Chest_RM_M_NameOverride"", ""Shirt of the Forest"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t2a_chest/rm_m_t2a_chest_bp.rm_m_t2a_chest_bp_C",""
Rare_Goblin_1_Chest_SS_F,"(RowName=""Rare_Goblin_1_Chest"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Chest_SS_F_NameOverride"", ""Goblinhunter Vest"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t3f_chest/ss_f_t3f_chest_bp.ss_f_t3f_chest_bp_C",""
Rare_Goblin_1_Chest_SS_M,"(RowName=""Rare_Goblin_1_Chest"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Chest_SS_M_NameOverride"", ""Goblinhunter Vest"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t3f_chest/ss_m_t3f_chest_bp.ss_m_t3f_chest_bp_C",""
Rare_Goblin_1_Gloves_DM_F,"(RowName=""Rare_Goblin_1_Gloves"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Gloves_DM_F_NameOverride"", ""Goblinstalker Hand Wraps"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t2b_gloves/dm_f_t2b_gloves_bp.dm_f_t2b_gloves_bp_C",""
Rare_Goblin_1_Gloves_DM_M,"(RowName=""Rare_Goblin_1_Gloves"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Gloves_DM_M_NameOverride"", ""Goblinstalker Hand Wraps"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t2b_gloves/dm_m_t2b_gloves_bp.dm_m_t2b_gloves_bp_C",""
Rare_Goblin_1_Gloves_FG,"(RowName=""Rare_Goblin_1_Gloves"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Gloves_FG_NameOverride"", ""Goblinbreaker Bracers"")","(RowName="""")","/Game/Items/Armour/forged/for_t2b_gloves/for_t2b_gloves_bp.for_t2b_gloves_bp_C",""
Rare_Goblin_1_Gloves_RM_F,"(RowName=""Rare_Goblin_1_Gloves"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Gloves_RM_F_NameOverride"", ""GobBreaker Bracers"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t2a_gloves/rm_f_t2a_gloves_bp.rm_f_t2a_gloves_bp_C",""
Rare_Goblin_1_Gloves_RM_M,"(RowName=""Rare_Goblin_1_Gloves"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Gloves_RM_M_NameOverride"", ""GobBreaker Bracers"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t2a_gloves/rm_m_t2a_gloves_bp.rm_m_t2a_gloves_bp_C",""
Rare_Goblin_1_Hatch_FG,"(RowName=""Rare_Goblin_1_Hatch"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Hatch_FG_NameOverride"", ""Ring of Spite"")","(RowName="""")","/Game/Items/Armour/forged/for_t2b_hatch/for_t2b_hatch_bp.for_t2b_hatch_bp_C",""
Rare_Goblin_1_Helm_DM_F,"(RowName=""Rare_Goblin_1_Helm"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Helm_DM_F_NameOverride"", ""Goblinstalker Mask"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t2b_helm/dm_f_t2b_helm_bp.dm_f_t2b_helm_bp_C",""
Rare_Goblin_1_Helm_DM_M,"(RowName=""Rare_Goblin_1_Helm"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Helm_DM_M_NameOverride"", ""Goblinstalker Mask"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t2b_helm/dm_m_t2b_helm_bp.dm_m_t2b_helm_bp_C",""
Rare_Goblin_1_Helm_FG,"(RowName=""Rare_Goblin_1_Helm"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Helm_FG_NameOverride"", ""Chieftain Helm"")","(RowName="""")","/Game/Items/Armour/forged/for_t2b_helm/for_t2b_helm_bp.for_t2b_helm_bp_C",""
Rare_Goblin_1_Helm_RM_F,"(RowName=""Rare_Goblin_1_Helm"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Helm_RM_F_NameOverride"", ""Facebreaker Mask"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t2a_helm/rm_f_t2a_helm_bp.rm_f_t2a_helm_bp_C",""
Rare_Goblin_1_Helm_RM_M,"(RowName=""Rare_Goblin_1_Helm"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Helm_RM_M_NameOverride"", ""Facebreaker Mask"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t2a_helm/rm_m_t2a_helm_bp.rm_m_t2a_helm_bp_C",""
Rare_Goblin_1_Helm_SS_F,"(RowName=""Rare_Goblin_1_Helm"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""FB59279E48125C348C097FA745C6DC4A"", ""Wanderer\'s Hat"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t1b_helm/ss_f_t1b_helm_bp.ss_f_t1b_helm_bp_C",""
Rare_Goblin_1_Helm_SS_M,"(RowName=""Rare_Goblin_1_Helm"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""87C1E9A0490EE96B41969CB95D0F62D8"", ""Wanderer\'s Hat"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t1b_helm/ss_m_t1b_helm_bp.ss_m_t1b_helm_bp_C",""
Rare_Goblin_1_Locomotion_FG,"(RowName=""Rare_Goblin_1_Locomotion"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Locomotion_FG_NameOverride"", ""Gobtreader Legs"")","(RowName="""")","/Game/Items/Armour/forged/for_t2b_locomotion/for_t2b_locomotion_bp.for_t2b_locomotion_bp_C",""
Rare_Goblin_1_Pants_DM_F,"(RowName=""Rare_Goblin_1_Pants"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Pants_DM_F_NameOverride"", ""Goblinstalker Tights"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t2b_pants/dm_f_t2b_pants_bp.dm_f_t2b_pants_bp_C",""
Rare_Goblin_1_Pants_DM_M,"(RowName=""Rare_Goblin_1_Pants"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Pants_DM_M_NameOverride"", ""Goblinstalker Tights"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t2b_pants/dm_m_t2b_pants_bp.dm_m_t2b_pants_bp_C",""
Rare_Goblin_1_Pants_RM_F,"(RowName=""Rare_Goblin_1_Pants"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Pants_RM_F_NameOverride"", ""Pants of the Forest"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t2a_pants/rm_f_t2a_pants_bp.rm_f_t2a_pants_bp_C",""
Rare_Goblin_1_Pants_RM_M,"(RowName=""Rare_Goblin_1_Pants"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Pants_RM_M_NameOverride"", ""Pants of the Forest"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t2a_pants/rm_m_t2a_pants_bp.rm_m_t2a_pants_bp_C",""
Rare_Goblin_1_Pants_SS_F,"(RowName=""Rare_Goblin_1_Pants"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Pants_SS_F_NameOverride"", ""Goblinhunter Breeches"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t3f_pants/ss_f_t3f_pants_bp.ss_f_t3f_pants_bp_C",""
Rare_Goblin_1_Pants_SS_M,"(RowName=""Rare_Goblin_1_Pants"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Rare_Goblin_1_Pants_SS_M_NameOverride"", ""Goblinhunter Breeches"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t3f_pants/ss_m_t3f_pants_bp.ss_m_t3f_pants_bp_C",""
Legendary_Goblin_1_Boots_DM_F,"(RowName=""Legendary_Goblin_1_Boots"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Goblin_1_Boots_DM_F_NameOverride"", ""Woodsbeast Sandals"")","(RowName=""GoblinChaseDM"")","/Game/Items/Armour/duskmage/dm_f_t4c_boots/dm_f_t4c_boots_bp.dm_f_t4c_boots_bp_C",""
Legendary_Goblin_1_Boots_DM_M,"(RowName=""Legendary_Goblin_1_Boots"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Goblin_1_Boots_DM_M_NameOverride"", ""Woodsbeast Sandals"")","(RowName=""GoblinChaseDM"")","/Game/Items/Armour/duskmage/dm_m_t4c_boots/dm_m_t4c_boots_bp.dm_m_t4c_boots_bp_C",""
Legendary_Goblin_1_Boots_RM_F,"(RowName=""Legendary_Goblin_1_Boots"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""18FF302445EC560C612B8A99C42C9656"", ""Woodsbeast Boots"")","(RowName=""GoblinChaseRM"")","/Game/Items/Armour/railman/rm_f_t4b_boots/rm_f_t4b_boots_bp.rm_f_t4b_boots_bp_C",""
