---,QuestRewardText,QuestRewardIconGameplayTag,RequiredPlayerGameplayTags,QuestObjectFilter,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
Armour_Rare_Area_PickType,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","0","0","True","True","GotoItemSpawnRow","Chest_Area_Rare","1","GotoItemSpawnRow","Pants_Area_Rare","1","GotoItemSpawnRow","Boots_Area_Rare","1","GotoItemSpawnRow","Gloves_Area_Rare","1","GotoItemSpawnRow","Hatch_Area_Rare","1","GotoItemSpawnRow","Helm_Area_Rare","1","GotoItemSpawnRow","Locomotion_Area_Rare","1","GotoItemSpawnRow","Shoulders_Area_Rare","1","AddItemByFilter","Item.Weapon.Shield;ItemQuality.Rare","1","None","","0","None","","0","None","(None,None,None,None,None,None,None,None,None,None)",""
Armour_Legendary_Area_PickType,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","0","0","False","False","GotoItemSpawnRow","Chest_Area_Legendary","1","GotoItemSpawnRow","Pants_Area_Legendary","1","GotoItemSpawnRow","Boots_Area_Legendary","1","GotoItemSpawnRow","Gloves_Area_Legendary","1","GotoItemSpawnRow","Hatch_Area_Legendary","1","GotoItemSpawnRow","Helm_Area_Legendary","1","GotoItemSpawnRow","Locomotion_Area_Legendary","1","GotoItemSpawnRow","Shoulders_Area_Legendary","1","AddItemByFilter","Item.Weapon.Shield;ItemQuality.Legendary","1","None","","0","None","","0","None","(None,None,None,None,None,None,None,None,None,None)",""
Armour_Rare_Global_PickType,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","0","0","True","True","GotoItemSpawnRow","Chest_Global_Rare","1","GotoItemSpawnRow","Pants_Global_Rare","1","GotoItemSpawnRow","Boots_Global_Rare","1","GotoItemSpawnRow","Gloves_Global_Rare","1","GotoItemSpawnRow","Hatch_Global_Rare","1","GotoItemSpawnRow","Helm_Global_Rare","1","GotoItemSpawnRow","Locomotion_Global_Rare","1","GotoItemSpawnRow","Shoulders_Global_Rare","1","AddItemByFilter","Item.Weapon.Shield;ItemQuality.Rare","1","None","","0","None","","0","None","(None,None,None,None,None,None,None,None,None,None)",""
Armour_Legendary_Global_PickType,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","0","0","True","False","GotoItemSpawnRow","Chest_Global_Legendary","1","GotoItemSpawnRow","Pants_Global_Legendary","1","GotoItemSpawnRow","Boots_Global_Legendary","1","GotoItemSpawnRow","Gloves_Global_Legendary","1","GotoItemSpawnRow","Hatch_Global_Legendary","1","GotoItemSpawnRow","Helm_Global_Legendary","1","GotoItemSpawnRow","Locomotion_Global_Legendary","1","GotoItemSpawnRow","Shoulders_Global_Legendary","1","AddItemByFilter","Item.Weapon.Shield;ItemQuality.Legendary","1","None","","0","None","","0","None","(None,None,None,None,None,None,None,None,None,None)",""
PetCollar_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""PetCollar_Normal_QuestRewardText"", ""Common Pet Collar"")","(TagName=""Item.Pet.Collar"")","(GameplayTags=)","(RowName="""")","All","0","10","False","False","AddItemByFilter","Item.Pet.Collar;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
PetCollar_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""322DB0A649E2F5121E8D78B8381B6118"", ""Magic Pet Collar"")","(TagName=""Item.Pet.Collar"")","(GameplayTags=)","(RowName="""")","All","0","10","False","False","AddItemByFilter","Item.Pet.Collar;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
PetCollar_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""9070579347FB9FCF4A7303A52F486B3B"", ""Rare Pet Collar"")","(TagName=""Item.Pet.Collar"")","(GameplayTags=)","(RowName="""")","All","0","10","False","False","AddItemByFilter","Item.Pet.Collar;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
PetCollar_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""1396C1CF4035EB967543F9A604CE88C0"", ""Legendary Pet Collar"")","(TagName=""Item.Pet.Collar"")","(GameplayTags=)","(RowName="""")","All","0","10","False","False","AddItemByFilter","Item.Pet.Collar;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
PetTag_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""9C4CB14C42AF3D9841E23EACBE864260"", ""Legendary Pet Tag"")","(TagName=""Item.Pet.Tag"")","(GameplayTags=)","(RowName="""")","Pick","0","10","False","False","AddItemByFilter","Item.Pet.Tag;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Spoke_Goblin,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Region.GoblinIsle.GoblinForest","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Spoke_Hyvid,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Region.GoblinIsle.InfestedForest","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Spoke_Voltura,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Region.RedHavenCoast.EchonokMountains","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Phased,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddAffix","LifeBound","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Phased_Normal,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddAffix","LifeBound","1","LevelDelta","1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PlayTest,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Gold_1000","1","GotoItemSpawnRow","Potion_Health","15","GotoItemSpawnRow","PlayTest_Gear","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PlayTest_Gear,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Each","0","0","False","False","GotoItemSpawnRow","PlayTest_Weapons","1","GotoItemSpawnRow","PlayTest_Armour","1","GotoItemSpawnRow","Vendor_Random_Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
PlayTest_Weapons,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Each","0","0","False","False","GotoItemSpawnRow","Vendor_Random_1H_Weapon","3","GotoItemSpawnRow","Vendor_Random_2H_Weapon","3","GotoItemSpawnRow","Vendor_Random_Focus","1","GotoItemSpawnRow","Vendor_Random_Shield","1","GotoItemSpawnRow","Vendor_Random_Cannon","2","GotoItemSpawnRow","Vendor_Random_PetTag","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None,None)",""
PlayTest_Armour,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Each","0","0","False","False","GotoItemSpawnRow","Vendor_Random_Helm","1","GotoItemSpawnRow","Vendor_Random_Shoulders","1","GotoItemSpawnRow","Vendor_Random_Chest","1","GotoItemSpawnRow","Vendor_Random_Gloves","1","GotoItemSpawnRow","Vendor_Random_Pants","1","GotoItemSpawnRow","Vendor_Random_Boots","1","GotoItemSpawnRow","Vendor_Random_Locomotion","1","GotoItemSpawnRow","Vendor_Random_Hatch","1","GotoItemSpawnRow","Vendor_Random_PetCollar","1","None","","0","None","","0","None","(None,None)",""
Sword_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Sword_Normal_QuestRewardText"", ""Common Sword"")","(TagName=""Item.Weapon.Sword"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Sword;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Sword_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""326A66694316C4EDF26BEFAAE9ABFE86"", ""Magic Sword"")","(TagName=""Item.Weapon.Sword"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Sword;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Sword_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""5DF5D30A45D959B93F3068BD5F051A5F"", ""Rare Sword"")","(TagName=""Item.Weapon.Sword"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Sword;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Sword_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""D58886E64FCFEC5C4BC542BCBCBD4E28"", ""Legendary Sword"")","(TagName=""Item.Weapon.Sword"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Sword;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Mace_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Mace_Normal_QuestRewardText"", ""Common Mace"")","(TagName=""Item.Weapon.Mace"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Mace;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Mace_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""3313EBCE4EEE7DE6306340A22F564555"", ""Magic Mace"")","(TagName=""Item.Weapon.Mace"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Mace;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Mace_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""1752C10C445837A01B247BB779ACF0CF"", ""Rare Mace"")","(TagName=""Item.Weapon.Mace"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Mace;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Mace_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""2CBEE5F842B9C56467F96FBB7CBBF418"", ""Legendary Mace"")","(TagName=""Item.Weapon.Mace"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Mace;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Cannon_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Cannon_Normal_QuestRewardText"", ""Common Cannon"")","(TagName=""Item.Weapon.Cannon"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Cannon;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Cannon_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""Cannon_Magic_QuestRewardText"", ""Magic Cannon"")","(TagName=""Item.Weapon.Cannon"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Cannon;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Cannon_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""Cannon_Rare_QuestRewardText"", ""Rare Cannon"")","(TagName=""Item.Weapon.Cannon"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Cannon;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Cannon_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""Cannon_Legendary_QuestRewardText"", ""Legendary Cannon"")","(TagName=""Item.Weapon.Cannon"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Cannon;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
GreatWeapon_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""GreatWeapon_Normal_QuestRewardText"", ""Common Great Weapon"")","(TagName=""Item.Weapon.GreatWeapon"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.GreatWeapon;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
GreatWeapon_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""GreatWeapon_Magic_QuestRewardText"", ""Magic Great Weapon"")","(TagName=""Item.Weapon.GreatWeapon"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.GreatWeapon;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
GreatWeapon_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""GreatWeapon_Rare_QuestRewardText"", ""Rare Great Weapon"")","(TagName=""Item.Weapon.GreatWeapon"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.GreatWeapon;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
GreatWeapon_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""FC2BBC1F4A92C2086BC21FB7716D5ADE"", ""Legendary Great Weapon"")","(TagName=""Item.Weapon.GreatWeapon"")","(GameplayTags=)","(RowName="""")","All","0","10","False","False","AddItemByFilter","Item.Weapon.GreatWeapon;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Staff_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Staff_Normal_QuestRewardText"", ""Common Staff"")","(TagName=""Item.Weapon.Staff"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Staff;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Staff_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""6A535D4549D4CE83693A29B00D0566A4"", ""Magic Staff"")","(TagName=""Item.Weapon.Staff"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Staff;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Staff_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""0CEFE7594078AEEBD498E0BD90987EA2"", ""Rare Staff"")","(TagName=""Item.Weapon.Staff"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Staff;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Staff_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""A6DA0334412368833329128823D5FE60"", ""Legendary Staff"")","(TagName=""Item.Weapon.Staff"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Staff;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Pistol_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Pistol_Normal_QuestRewardText"", ""Common Pistol"")","(TagName=""Item.Weapon.Pistol"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Pistol;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Pistol_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""Pistol_Magic_QuestRewardText"", ""Magic Pistol"")","(TagName=""Item.Weapon.Pistol"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Pistol;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Pistol_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""Pistol_Rare_QuestRewardText"", ""Rare Pistol"")","(TagName=""Item.Weapon.Pistol"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Pistol;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Pistol_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""41861EFB47A1B25995519A9CD45DED83"", ""Legendary Pistol"")","(TagName=""Item.Weapon.Pistol"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Pistol;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Bow_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Bow_Normal_QuestRewardText"", ""Common Bow"")","(TagName=""Item.Weapon.Bow"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Bow;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Bow_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""Bow_Magic_QuestRewardText"", ""Magic Bow"")","(TagName=""Item.Weapon.Bow"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Bow;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Bow_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""Bow_Rare_QuestRewardText"", ""Rare Bow"")","(TagName=""Item.Weapon.Bow"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Bow;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Bow_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""3D2AC7E14F30DAB140B0588857B4CFE1"", ""Legendary Bow"")","(TagName=""Item.Weapon.Bow"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Bow;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Digitus_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Digitus_Normal_QuestRewardText"", ""Common Digitus"")","(TagName=""Item.Weapon.Digitus"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Digitus;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Digitus_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""96CE7CDA4305822BD417B1A2F7F720B8"", ""Magic Digitus"")","(TagName=""Item.Weapon.Digitus"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Digitus;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Digitus_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""Digitus_Rare_QuestRewardText"", ""Rare Digitus"")","(TagName=""Item.Weapon.Digitus"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Digitus;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Digitus_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""969D37174E0562C5B2BD3D9DF75DCBFC"", ""Legendary Digitus"")","(TagName=""Item.Weapon.Digitus"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Digitus;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Focus_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Focus_Normal_QuestRewardText"", ""Common Focus"")","(TagName=""Item.Weapon.Focus"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Focus;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Focus_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""82D2C3324D9068BBB8E1B8B962EEC9F5"", ""Magic Focus"")","(TagName=""Item.Weapon.Focus"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Focus;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Focus_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""350385DC4E82206BCCDC7DA8C5582C0A"", ""Rare Focus"")","(TagName=""Item.Weapon.Focus"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Focus;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Focus_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""444798C54FC54A1192F504A13A1387D2"", ""Legendary Focus"")","(TagName=""Item.Weapon.Focus"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Focus;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Railhammer_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Railhammer_Normal_QuestRewardText"", ""Common Railhammer"")","(TagName=""Item.Weapon.Hammer"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Hammer;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Railhammer_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""Railhammer_Magic_QuestRewardText"", ""Magic Railhammer"")","(TagName=""Item.Weapon.Hammer"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Hammer;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Railhammer_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""41D3BE7447DCADECCA3A80AA2C6534CE"", ""Rare Railhammer"")","(TagName=""Item.Weapon.Hammer"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Hammer;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Railhammer_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""557E21B344ADAD6946198D9AD91BA9C3"", ""Legendary Railhammer"")","(TagName=""Item.Weapon.Hammer"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Hammer;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Shield_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Shield_Normal_QuestRewardText"", ""Common Shield"")","(TagName=""Item.Weapon.Shield"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Shield;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Shield_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""FAC65104431FD4E5AA874782AE50560F"", ""Magic Shield"")","(TagName=""Item.Weapon.Shield"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Shield;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Shield_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""FF79679A470A1DAA12E48EB780ACC6E8"", ""Rare Shield"")","(TagName=""Item.Weapon.Shield"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Shield;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Shield_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""1A84FC774F8EB9AABBE27C8D0621E32F"", ""Legendary Shield"")","(TagName=""Item.Weapon.Shield"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Shield;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Chest_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Chest_Global_Normal_QuestRewardText"", ""Common Chest Armor"")","(TagName=""Item.Armour.Chest"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Armour.Chest;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
