---,Speakers,Type,TitleText,Text,ButtonText,Voiceover,ContextType1,ContextParam1,ContextType2,ContextParam2,ContextType3,ContextParam3,IconPortraitTag,Tags,Weight,ContextEntries,bDefaultSet,Notes
A3C3Q1_Task_RescueHix_01,"((RowName=""HixCaged""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""E4DD8AEE44C432FCADFB16A4934097F1"", ""Help!"")","","(AssetGuid=00000000000000000000000000000000)","QuestActive","A3C3Q1:Task_RescueHix","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
A3C3Q1_Task_RescueHix_02,"((RowName=""HixCaged""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""B412708740D8F6E965C64AAEB70BD8CC"", ""Thank you. I\'ll find my own way back to town."")","","(AssetGuid=00000000000000000000000000000000)","QuestComplete","A3C3Q1:Task_RescueHix","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
A3C3Q2_Task_InteractHix,"((RowName=""Hix_Act3_Town""))","Quest","","NSLOCTEXT(""DialogueTable"", ""E80017304D67A95B5DB81E9ECDEC669C"", ""You\'re a sight for sore eyes, boss. It\'s bad up here. Automata, spiders, townsfolk, you name it. The mad scientist Shriekbeak is hacking them together to create pawns for the Voltura army. Rescue any remaining townsfolk, and then take care of Shriekbeak."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
A3C3Q2_Townsfolk01,"((RowName=""Townsfolk_01""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""7BDDD2F541C414B0C169EB947B90EAEE"", ""This place gives me the creeps!"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
A3C3Q2_Townsfolk02,"((RowName=""Townsfolk_02""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""852B49B0407CAA9896F6FF93C92CC887"", ""I was about to be toast!"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
A3C3Q2_Townsfolk03,"((RowName=""Townsfolk_03""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""583163AE4C3B96D32FF70EA0C2B1111C"", ""What are these things?!"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
A3C4Q1_Task_InteractMayor,"((RowName=""MayorHilde""))","Quest","","NSLOCTEXT(""DialogueTable"", ""D57002314BDB26BF5C4D808F4D5D74FF"", ""Our community is whole again, thanks to you. \r\n\r\nThere\'s a storm brewing up on King\'s Plateau. That must be where the Astral Door is. The first place I\'d explore is the Sundered Throne, but you\'ll need to find the Royal Key to get inside. It\'s time to end this Netherim threat once and for all.\r\n\r\nThank you for all your help, hero. Our town--no, the world is counting on you."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
A3C4Q1_Modal_Hix,"((RowName=""Hix_Act3_Town""))","Modal","","NSLOCTEXT(""DialogueTable"", ""A3C4Q1_Modal_Hix_Text"", ""You know, while I was sitting there, captured by those buzzards, I had a chance to think about what I\'d do if I escaped. I told myself I\'d start shootin\' straight with Wolfram, no more beating \'round the bush. So I did, and I think it went over pretty well. Thanks again boss, I owe you one."")","","(AssetGuid=00000000000000000000000000000000)","QuestActive","A3C4Q1","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
A3C4Q1_Modal_Wolfram,"((RowName=""Wolfram""))","Modal","","NSLOCTEXT(""DialogueTable"", ""A3C4Q1_Modal_Wolfram_Text"", ""Dear hero! I thought I\'d lost Hix, but you brought him back... And boy did he let me have it! I suppose I should do better, express my appreciation out loud. Dearest Hix deserves better, I won\'t take him for granted again."")","","(AssetGuid=00000000000000000000000000000000)","QuestActive","A3C4Q1","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
A3C4Q1_Modal_Mayor,"((RowName=""MayorHilde""))","Modal","","NSLOCTEXT(""DialogueTable"", ""A3C4Q1_Modal_Mayor_Text"", ""The view from King\'s Plateau would be gorgeous, if not for that maelstrom. Stay safe up there, no telling what could happen now."")","","(AssetGuid=00000000000000000000000000000000)","QuestActive","A3C4Q1","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
A3C4Q1_Modal_Zaya,"((RowName=""Zaya""))","Modal","","NSLOCTEXT(""DialogueTable"", ""A3C4Q1_Modal_Zaya_Text"", ""I overheard Wolfram talking more about the Astral Gate, the tomes suggest that the gate is part of some \""secret knowledge\"" not available to the general dwarven populace. But we already found that library earlier, so where else would this \""secret knowledge\"" be?"")","","(AssetGuid=00000000000000000000000000000000)","QuestActive","A3C4Q1","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
A3C4Q2_Task_InteractGraye,"((RowName=""GeneralGraye_Act3_Town""))","Quest","","NSLOCTEXT(""DialogueTable"", ""C20F91A04DA990A5F4212F99669B126F"", ""I knew you had potential. You’ve saved countless lives, not only Imperial subjects, but innocent souls all over Novastraia. I’m proud to know you, recruit. We all are."")","NSLOCTEXT(""DialogueTable"", ""E57F9B3E42977E3AA28EBFB1748C560E"", ""Thanks!"")","(AssetGuid=AC33C04C61DB48DB8EB6E1ED866B8046)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip01,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""0368C5D14B4AC846E527D9A10875BC5D"", ""Yapper... hungry... you mebbee... TASTY?!"")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip02,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""0B527E6B4F3916493C874D84E844A0F1"", ""Come closer humen... Yapper hungers!"")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip03,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""0AD7A924489DF1AE66BAAA8B68746151"", ""Yapper free self. Tell goblins. Take humens. Feast. Mmm."")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip04,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""672FC0BB46B35C9285A9E9AE4D74ED9D"", ""Wat? Yapper not hiding things. You trust Yapper, yes?"")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip05,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""25FCB91546B8815FEFEAB7B75C7D0245"", ""You bring pet? Feed Yapper?"")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip06,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""F486D887495DCC8F631BCE9DCC0C2B64"", ""MINE!"")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip07,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""82E1A53D40EFE4B8FAD1D8A6F7DDC46C"", ""Grrrr..."")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip08,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""4C2D1477414834883B7B308C943F615C"", ""Yapper tell you! Yapper tell you!"")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip09,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""F7EE5244483901F92607BC82C0925A66"", ""Yapper a good lil\' goblin, yes he is!"")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip10,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""4CE14753413984004FE749B48ACB553A"", ""Yapper help humans, they feed, yes?"")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip11,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""1F70153242EFB579459FFC8CF0C88048"", ""Yes, yapper knows. Yapper good helper!"")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip12,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""BDF3D81A46C6171FDEC6E8801F575FDF"", ""You have treats for Yapper?"")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip13,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""2BCF44C74E8454CA5AF5CE8EDBE92D4E"", ""No need to be so tasty er… hasty. Yes. Hasty."")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip14,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""D26458BF42002A6CBBBFE6A454FD2A29"", ""Yapper can help. If not so hungry…"")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip15,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""04E7F5B547FDB8CA9D18159A427A23FD"", ""Yapper can have dragonling snack?"")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip16,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""727600264FA7CEB0DF569CB6F7EDF076"", ""Ow! No poking Yapper!"")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip17,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""1E9DE2D1464AB7334759BA87930DEF0C"", ""Yapper not forget what you do to Yapper. Yapper remember."")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Yapper_Quip18,"((RowName=""Yapper""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""215947FD4911CB3861B523B079BC61EC"", ""You hit hard. Yapper not hit hard, but Yapper sneeeaky."")","","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_SgtKlive_Quip01,"((RowName=""SgtKlive""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""D27BF85F47245A9623CCCCA2912B6D7B"", ""Nothing to see here, move along."")","","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_SgtKlive_Quip02,"((RowName=""SgtKlive""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""779A6F0044CE287DD88901A8EE590FB2"", ""Greetings."")","","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_SgtKlive_Quip03,"((RowName=""SgtKlive""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""4A13AC4E4380BCDCE57D768E8B8CFF34"", ""Hello."")","","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_SgtKlive_Quip04,"((RowName=""SgtKlive""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""97AF4F974DE418C11CF55296DB2403CB"", ""Yes, I\'m still here. How can I help?"")","","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_SgtKlive_Quip05,"((RowName=""SgtKlive""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""CEC3AB1843F189489C084691E5C2D118"", ""Nice place you\'ve got here."")","","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_SgtKlive_Quip06,"((RowName=""SgtKlive""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""9A6C29574F323116D8BD389EE7FDBFDA"", ""Don\'t mind me as I continue to stand here and watch you work."")","","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_SgtKlive_Quip07,"((RowName=""SgtKlive""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""E156518D4E47D4D57D1427A66B038FA3"", ""I have direct orders to supervise and not interfere."")","","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Kenik_Quip01,"((RowName=""Kenik""),(RowName=""Kenik_Act1""),(RowName=""Kenik_Act2""),(RowName=""Kenik_Act3""),(RowName=""Kenik_Act1_Town""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""8525914F48D09726C6D45AAB11F15E32"", ""Of course I haven\'t been drinking again!"")","","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Kenik_Quip02,"((RowName=""Kenik""),(RowName=""Kenik_Act1""),(RowName=""Kenik_Act2""),(RowName=""Kenik_Act3""),(RowName=""Kenik_Act1_Town""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""B03ED4004EAABD107D5382B9DF18A2C0"", ""Quit judging me. I\'m just trying to stay hydrated."")","","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Kenik_Quip03,"((RowName=""Kenik""),(RowName=""Kenik_Act1""),(RowName=""Kenik_Act2""),(RowName=""Kenik_Act3""),(RowName=""Kenik_Act1_Town""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""66F235DC4B409E2F4C9331AAEDA70C0B"", ""I\'m usually out on the field, but the General tells me that I\'ve been too irresponsible. Hmph!"")","","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Kenik_Quip04,"((RowName=""Kenik""),(RowName=""Kenik_Act1""),(RowName=""Kenik_Act2""),(RowName=""Kenik_Act3""),(RowName=""Kenik_Act1_Town""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""741E60B0495FF45554A686B92A56DEF3"", ""Wait, what time is it again?"")","","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Kenik_Quip05,"((RowName=""Kenik""),(RowName=""Kenik_Act1""),(RowName=""Kenik_Act2""),(RowName=""Kenik_Act3""),(RowName=""Kenik_Act1_Town""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""47D8717F4CF27C2C21935B9FC0D99E5C"", ""Quiet down. I\'ve got a splitting headache."")","","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Kenik_Quip06,"((RowName=""Kenik""),(RowName=""Kenik_Act1""),(RowName=""Kenik_Act2""),(RowName=""Kenik_Act3""),(RowName=""Kenik_Act1_Town""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""77A0C65B4461855B9FDFB48A2BFE1889"", ""Oh, hello."")","","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Kenik_Quip07,"((RowName=""Kenik""),(RowName=""Kenik_Act1""),(RowName=""Kenik_Act2""),(RowName=""Kenik_Act3""),(RowName=""Kenik_Act1_Town""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""1BC6DD31432AAE06FF7D2CA5C621CDC5"", ""Hack \'n slash? Why, that\'s how I lost my eye! Harr!"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Kenik_Quip08,"((RowName=""Kenik""),(RowName=""Kenik_Act1""),(RowName=""Kenik_Act2""),(RowName=""Kenik_Act3""),(RowName=""Kenik_Act1_Town""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""598C63EA402F788CBDD7198AE8144072"", ""Another pint! Oh, sorry. Where am I?"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Zaya_Quip1,"((RowName=""Zaya""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""3DEE4C8645DE2E1A649CFFAB2F89B740"", ""Hmn? Oh, sorry, I was in the middle of a spellbook."")","","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Zaya_Quip2,"((RowName=""Zaya""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""0415EDE34653020F5B0152A6A6C857C4"", ""This is such a strange place… think of the research!"")","","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Zaya_Quip3,"((RowName=""Zaya""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""A0DB253D42EA252A611C3CAFA914D3E4"", ""Tell me if you find any strange ember."")","","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Zaya_Quip4,"((RowName=""Zaya""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""2BCD7B964539DF71D40FD4A946A9193A"", ""Isn\'t this place amazing?"")","","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Zaya_Quip5,"((RowName=""Zaya""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""326EEB784957D03CB9CAA780F5E11983"", ""Hi there!"")","","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Zaya_Quip6,"((RowName=""Zaya""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""4525299A43E001D41E3D52BF3EC06863"", ""Yes, how can I help you?"")","","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Zaya_Quip7,"((RowName=""Zaya""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""3130BC40445C6DF9E69E98A13A46FF6E"", ""No, sparkle! This one\'s a friend."")","","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Zaya_Quip8,"((RowName=""Zaya""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""B13423094BB5F2E67021D6854BACA927"", ""I\'m sure we can help each other."")","","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Generic_Quip01,"((RowName=""Hix_Act1""),(RowName=""Hix_Act2""),(RowName=""Hix_Act3""),(RowName=""LtHix""),(RowName=""Wolfram""),(RowName=""Wolfram_Act1""),(RowName=""SwampSeer""),(RowName=""Zephoras""),(RowName=""MayorHilde""),(RowName=""Hix_Act3_Town""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""34009FF74C1631B919367DA79D52B206"", ""Hello."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Generic_Quip02,"((RowName=""Hix_Act1""),(RowName=""Hix_Act2""),(RowName=""Hix_Act3""),(RowName=""LtHix""),(RowName=""Wolfram""),(RowName=""Wolfram_Act1""),(RowName=""SwampSeer""),(RowName=""Zephoras""),(RowName=""MayorHilde""),(RowName=""Hix_Act3_Town""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""F355B3034CA076EA3622588AE554913F"", ""Greetings, traveler."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Generic_Quip03,"((RowName=""Hix_Act1""),(RowName=""Hix_Act2""),(RowName=""Hix_Act3""),(RowName=""LtHix""),(RowName=""Wolfram""),(RowName=""Wolfram_Act1""),(RowName=""SwampSeer""),(RowName=""Zephoras""),(RowName=""MayorHilde""),(RowName=""Hix_Act3_Town""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""73D80A0D45AAAE5CFA1915AB11939697"", ""Good day."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Generic_Quip04,"((RowName=""Hix_Act1""),(RowName=""Hix_Act2""),(RowName=""Hix_Act3""),(RowName=""LtHix""),(RowName=""Wolfram""),(RowName=""Wolfram_Act1""),(RowName=""SwampSeer""),(RowName=""Zephoras""),(RowName=""MayorHilde""),(RowName=""Hix_Act3_Town""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""DAF173174D3D7BFD48C311A153EB9DAA"", ""Dangers lurk out there."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_GeneralGraye_Quip1,"((RowName=""GeneralGraye""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""36373AAC450C2AD3878EAFB655F6B897"", ""Keep up the good work, recruit."")","","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_GeneralGraye_Quip2,"((RowName=""GeneralGraye""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""79CD47454D03965AB5A3199E4DD5C905"", ""I trust that we can count on you."")","","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_SgtFeathers_Quip1,"((RowName=""SgtFeathers""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""140CE3F64AC90E85B94A759E4A2AAA50"", ""Curious hooting."")","","(AssetGuid=067FF7C401794B55AB4B3ECA6C20725A)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","10","","True",""
Default_SgtFeathers_Quip2,"((RowName=""SgtFeathers""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""EEC5038140CC48818500D5A54F288273"", ""Stares intently."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","10","","True",""
Default_SgtFeathers_Quip3,"((RowName=""SgtFeathers""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""02C29CD44E026B9F152CAD98DC91E126"", ""Ruffles feathers indignantly."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","10","","True",""
Default_SgtFeathers_Quip4,"((RowName=""SgtFeathers""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""14981488473969B339BEF3B563277E3E"", ""Gazes deeply into your very being."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Sparkles_Quip1,"((RowName=""Sparkles""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""3EA6B7D542F5983A4FB4CDBE69BAC65C"", ""Tentative yelp."")","","(AssetGuid=58EF3B7D7892439DB1D949E51BB24BAD)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","10","","True",""
Default_Sparkles_Quip2,"((RowName=""Sparkles""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""6E96ECF8487BE11409B155B8C157647B"", ""Flares nostrils in a mildly threatening way."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","10","","True",""
Default_Sparkles_Quip3,"((RowName=""Sparkles""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""E49141444441A854D4B013B1E6E0F680"", ""Unapologetic belch."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","10","","True",""
Default_Sparkles_Quip4,"((RowName=""Sparkles""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""175877494BDDF406FB09808730535B3B"", ""Eyes you hungrily."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
EM_Townsfolk_01,"((RowName=""Townsfolk_Act3_01""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""AB6D8BCC4E3F6BFE074C7398318982FD"", ""Very interesting..."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
EM_Townsfolk_02,"((RowName=""Townsfolk_Act3_02""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""48FE5D434E451E7D152A3A8E906E7315"", ""How curious..."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
EM_Townsfolk_03,"((RowName=""Townsfolk_Act3_03""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""FDB358A6490134055B91C789481C11A7"", ""Is that so?"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
EM_Townsfolk_04,"((RowName=""Townsfolk_Act3_01""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""EAD85C4D499E77D698485ABE44E5729C"", ""True, true."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
EM_Townsfolk_05,"((RowName=""Townsfolk_Act3_02""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""0F084A6F4A6EA594858C649FAAE53926"", ""I can\'t believe it."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
EM_Townsfolk_06,"((RowName=""Townsfolk_Act3_03""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""AEC1F53B4B16B01F0B2B5D8E278FF168"", ""Can you believe it?"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
EM_Townsfolk_07,"((RowName=""Townsfolk_Act3_01""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""65E390714D04DAAF37B0C3B3A6B1FF2C"", ""I know, right?"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
