---,DisplayName,Description,DescriptionLong,FlavorText,EmberWeaponData,OffHandWeaponToEquip,bUseAffixWithName,SlotForSkillDescription,MinLevel,MaxLevel,DropWeight,GoldValue,ItemWardrobe,bCanBeDyed,DyeRow,GameplayTags,AffixAnyTags,AffixAllTags,AffixSpawnRowName,ItemQuality,LootContent,LootContentRecipe,DamageType,Spoke,PlayerClass,AnimSlotPrefix,AnimSlotSuffix,bIsTwoHanded,bCanSell,bCanDestroy,bCanBeUsed,bIgnoreLevel,bIgnoreSpoke,AttackSpeedIndex,bIsStatStick,PickupAction,PickUpTraitString,MaxStackSize,IconOverride,ItemClass,Notes
Weapon_Global_Focus_Magic_Fire_02,"NSLOCTEXT(""ItemsTable"", ""ED8148CC486057BA2C52F0ABD6BDBDC7"", ""Fiery Timepiece"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Fire","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_pocketwatch/w_focus_1h_pocketwatch_t2a_bp.w_focus_1h_pocketwatch_t2a_bp_C",""
Weapon_Global_Focus_Magic_Fire_03,"NSLOCTEXT(""ItemsTable"", ""01B53F1744D73D699C8DA1A75E92FBA9"", ""Fiery Eyecube"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","40.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Fire","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_eyecube/w_focus_1h_eyecube_t2a_bp.w_focus_1h_eyecube_t2a_bp_C",""
Weapon_Global_Focus_Magic_Fire_04,"NSLOCTEXT(""ItemsTable"", ""9AD67A074CFB4499BCB815AA6BD48D68"", ""Fiery Dismember"")","","","","(RowName="""")","(RowName="""")","False","None","30.000000","50.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Fire","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_stoneclaw/w_focus_1h_stoneclaw_bp.w_focus_1h_stoneclaw_bp_C",""
Weapon_Global_Focus_Magic_Ice_01,"NSLOCTEXT(""ItemsTable"", ""225345AC47734EA8A49D95840BDCF00D"", ""Frosty Crystal"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","20.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2b_bp.w_focus_1h_iconic_t2b_bp_C",""
Weapon_Global_Focus_Magic_Ice_LifeBound_01,"NSLOCTEXT(""ItemsTable"", ""9A57EA9244D52BA8769B9F9F7AA11941"", ""Phasic Frosty Crystal"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","20.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic_LifeBound","Magic","(RowName="""")","None","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2b_bp.w_focus_1h_iconic_t2b_bp_C",""
Weapon_Global_Focus_Magic_Ice_02,"NSLOCTEXT(""ItemsTable"", ""5E299A8E4D36F9329EEB1184086F4919"", ""Frosty Timepiece"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_pocketwatch/w_focus_1h_pocketwatch_t2a_bp.w_focus_1h_pocketwatch_t2a_bp_C",""
Weapon_Global_Focus_Magic_Ice_03,"NSLOCTEXT(""ItemsTable"", ""E777496E4B89A66FD3A30A9A1EE0E09D"", ""Frosty Eyecube"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","40.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_eyecube/w_focus_1h_eyecube_t2a_bp.w_focus_1h_eyecube_t2a_bp_C",""
Weapon_Global_Focus_Magic_Ice_04,"NSLOCTEXT(""ItemsTable"", ""AF7CFA8F4F5EAE62946AC58A801CA49A"", ""Frosty Dismember"")","","","","(RowName="""")","(RowName="""")","False","None","30.000000","50.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_stoneclaw/w_focus_1h_stoneclaw_bp.w_focus_1h_stoneclaw_bp_C",""
Weapon_Global_Focus_Magic_Physical_01,"NSLOCTEXT(""ItemsTable"", ""3D8B83DE4463F80C8C2BD4B3A975850D"", ""Mighty Crystal"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","20.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Physical","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2b_bp.w_focus_1h_iconic_t2b_bp_C",""
Weapon_Global_Focus_Magic_Physical_02,"NSLOCTEXT(""ItemsTable"", ""9F11CA1A40BA3FC32E1D98BCBE2CC25B"", ""Mighty Timepiece"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Physical","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_pocketwatch/w_focus_1h_pocketwatch_t2a_bp.w_focus_1h_pocketwatch_t2a_bp_C",""
Weapon_Global_Focus_Magic_Physical_03,"NSLOCTEXT(""ItemsTable"", ""5463B88D4B064CAA1E597F8F2B7B40EB"", ""Mighty Eyecube"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","40.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Physical","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_eyecube/w_focus_1h_eyecube_t2a_bp.w_focus_1h_eyecube_t2a_bp_C",""
Weapon_Global_Focus_Magic_Physical_04,"NSLOCTEXT(""ItemsTable"", ""F9F43F32449F98FA3F2557B4F0095BC9"", ""Mighty Dismember"")","","","","(RowName="""")","(RowName="""")","False","None","30.000000","50.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Physical","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_stoneclaw/w_focus_1h_stoneclaw_bp.w_focus_1h_stoneclaw_bp_C",""
Weapon_Global_Focus_Magic_Poison_01,"NSLOCTEXT(""ItemsTable"", ""35E92DE24314D7C825810D90D06E174B"", ""Poisonous Crystal"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","20.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Poison","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2b_bp.w_focus_1h_iconic_t2b_bp_C",""
Weapon_Global_Focus_Magic_Poison_02,"NSLOCTEXT(""ItemsTable"", ""154E2BDF4E0D58A8436B888E1F784BCE"", ""Poisonous Timepiece"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Poison","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_pocketwatch/w_focus_1h_pocketwatch_t2a_bp.w_focus_1h_pocketwatch_t2a_bp_C",""
Weapon_Global_Focus_Magic_Poison_03,"NSLOCTEXT(""ItemsTable"", ""96D0E58C4911C54F744E79A6BDB5D461"", ""Poisonous Eyecube"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","40.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Poison","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_eyecube/w_focus_1h_eyecube_t2a_bp.w_focus_1h_eyecube_t2a_bp_C",""
Weapon_Global_Focus_Magic_Poison_04,"NSLOCTEXT(""ItemsTable"", ""8AE3A1BE48E413AE356C2EBE5D5D563B"", ""Poisonous Dismember"")","","","","(RowName="""")","(RowName="""")","False","None","30.000000","50.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Poison","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_stoneclaw/w_focus_1h_stoneclaw_bp.w_focus_1h_stoneclaw_bp_C",""
Weapon_Global_Focus_Magic_Water_01,"NSLOCTEXT(""ItemsTable"", ""9361E3F04FBB93950E871882036E179B"", ""Fluid Crystal"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","20.000000","0","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Water;Item.Weapon.1H","Affix.Damage.Water;Affix.Damage.Crab;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Water;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Water","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2b_bp.w_focus_1h_iconic_t2b_bp_C",""
Weapon_Global_Focus_Magic_Water_02,"NSLOCTEXT(""ItemsTable"", ""2219CBAF46F5925A2A5A98ADB715C9CD"", ""Fluid Timepiece"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","0","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Water;Item.Weapon.1H","Affix.Damage.Water;Affix.Damage.Crab;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Water;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Water","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_pocketwatch/w_focus_1h_pocketwatch_t2a_bp.w_focus_1h_pocketwatch_t2a_bp_C",""
Weapon_Global_Focus_Magic_Water_03,"NSLOCTEXT(""ItemsTable"", ""1A67A5684319E3A13F82709B0EAACD6D"", ""Fluid Eyecube"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","40.000000","0","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Water;Item.Weapon.1H","Affix.Damage.Water;Affix.Damage.Crab;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Water;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Water","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_eyecube/w_focus_1h_eyecube_t2a_bp.w_focus_1h_eyecube_t2a_bp_C",""
Weapon_Global_Focus_Magic_Water_04,"NSLOCTEXT(""ItemsTable"", ""1CF4993544462C78F4ECE5A8A9DACC33"", ""Fluid Dismember"")","","","","(RowName="""")","(RowName="""")","False","None","30.000000","50.000000","0","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Water;Item.Weapon.1H","Affix.Damage.Water;Affix.Damage.Crab;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Water;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Magic","Magic","(RowName="""")","None","Element.Water","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_stoneclaw/w_focus_1h_stoneclaw_bp.w_focus_1h_stoneclaw_bp_C",""
Weapon_Global_Focus_Normal_Electric_01,"NSLOCTEXT(""ItemsTable"", ""611272D847039025FC9E538F6557C753"", ""Charged Deadclaw"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","20.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Electric;Item.Weapon.1H","Affix.Damage.Electric;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Normal","Normal","(RowName="""")","None","Element.Electric","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2a_bp.w_focus_1h_iconic_t2a_bp_C",""
Weapon_Global_Focus_Normal_Electric_02,"NSLOCTEXT(""ItemsTable"", ""E142CBA04B8680E339E003B758CCF61B"", ""Charged Scroll"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Electric;Item.Weapon.1H","Affix.Damage.Electric;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Normal","Normal","(RowName="""")","None","Element.Electric","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2c_bp.w_focus_1h_iconic_t2c_bp_C",""
Weapon_Global_Focus_Normal_Electric_03,"NSLOCTEXT(""ItemsTable"", ""FB5D7EA84C38A213C0221083CCF0A907"", ""Charged Orbpaca"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","40.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Electric;Item.Weapon.1H","Affix.Damage.Electric;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Normal","Normal","(RowName="""")","None","Element.Electric","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_alpaca/w_focus_1h_alpaca_t2a_bp.w_focus_1h_alpaca_t2a_bp_C",""
Weapon_Global_Focus_Normal_Electric_04,"NSLOCTEXT(""ItemsTable"", ""75D9A0A24360B96883E332A498987B20"", ""Charged Owlabaster Statue"")","","","","(RowName="""")","(RowName="""")","False","None","30.000000","50.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Electric;Item.Weapon.1H","Affix.Damage.Electric;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Normal","Normal","(RowName="""")","None","Element.Electric","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_owl/w_focus_1h_owl_t2a_bp.w_focus_1h_owl_t2a_bp_C",""
Weapon_Global_Focus_Normal_Fire_01,"NSLOCTEXT(""ItemsTable"", ""8541F88546073FE98F9BE98AEC776B96"", ""Smoldering Deadclaw"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","20.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Normal","Normal","(RowName="""")","None","Element.Fire","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2a_bp.w_focus_1h_iconic_t2a_bp_C",""
Weapon_Global_Focus_Normal_Fire_LifeBound_01,"NSLOCTEXT(""ItemsTable"", ""E23C5BEE4094D1AAA499E182E170E4A6"", ""Phasic Smoldering Deadclaw"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","20.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Focus;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Normal_LifeBound","Normal","(RowName="""")","None","Element.Fire","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2a_bp.w_focus_1h_iconic_t2a_bp_C",""
Weapon_Global_Focus_Normal_Fire_02,"NSLOCTEXT(""ItemsTable"", ""872789DA4430E125C8E871A60732227B"", ""Smoldering Scroll"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Normal","Normal","(RowName="""")","None","Element.Fire","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2c_bp.w_focus_1h_iconic_t2c_bp_C",""
Weapon_Global_Focus_Normal_Fire_03,"NSLOCTEXT(""ItemsTable"", ""AF560190402CF4F36DED1AB7488BD705"", ""Smoldering Orbpaca"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","40.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Normal","Normal","(RowName="""")","None","Element.Fire","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_alpaca/w_focus_1h_alpaca_t2a_bp.w_focus_1h_alpaca_t2a_bp_C",""
Weapon_Global_Focus_Normal_Fire_04,"NSLOCTEXT(""ItemsTable"", ""D9F87CEC4D13A4892C86FD9F9F5CF614"", ""Smoldering Owlabaster Statue"")","","","","(RowName="""")","(RowName="""")","False","None","30.000000","50.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Normal","Normal","(RowName="""")","None","Element.Fire","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_owl/w_focus_1h_owl_t2a_bp.w_focus_1h_owl_t2a_bp_C",""
Weapon_Global_Focus_Normal_Ice_01,"NSLOCTEXT(""ItemsTable"", ""1906028840FF7AB33FD7C8810A17EC2B"", ""Chilled Deadclaw"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","20.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Normal","Normal","(RowName="""")","None","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2a_bp.w_focus_1h_iconic_t2a_bp_C",""
Weapon_Global_Focus_Normal_Ice_02,"NSLOCTEXT(""ItemsTable"", ""E4CE6F0A4D59BA168AFB8B8611148F5D"", ""Chilled Scroll"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Normal","Normal","(RowName="""")","None","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2c_bp.w_focus_1h_iconic_t2c_bp_C",""
Weapon_Global_Focus_Normal_Ice_03,"NSLOCTEXT(""ItemsTable"", ""83A874CF44F5BBA8C98C159A4352CC96"", ""Chilled Orbpaca"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","40.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Normal","Normal","(RowName="""")","None","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_alpaca/w_focus_1h_alpaca_t2a_bp.w_focus_1h_alpaca_t2a_bp_C",""
Weapon_Global_Focus_Normal_Ice_04,"NSLOCTEXT(""ItemsTable"", ""3D41901440B9C3E79268A6B8F365D957"", ""Chilled Owlabaster Statue"")","","","","(RowName="""")","(RowName="""")","False","None","30.000000","50.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Normal","Normal","(RowName="""")","None","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_owl/w_focus_1h_owl_t2a_bp.w_focus_1h_owl_t2a_bp_C",""
