---,MonsterClass,MonsterGroup,DisplayName,LevelRangeString,ChampionLevelRangeString,HitpointPercent,DamagePercent,PickWeight,ItemSpawn,ChampionScaleMultiplier,ChampionDamage,ChampionSpeedBonusPercent,ChampionNameSpawnRow,ChampionPackNameSpawnRow,ChampionIgnoreMinionsChance,RecentDamageDecayRate,GetHitThreshold,GetHitCooldown,GetHitChance,AggroRadius,bShouldTether,ChaseRadius,Drama,AudioDrama,AudioCategory,TraitString1,TraitString2,TraitString3,MonsterTags,ItemSpawnGameplayTagFilter,ChampionItemSpawnGameplayTagFilter,ExperiencePercent,DamageElement,ScaleMultiplier,PackSizeSmall,PackSizeMedium,PackSizeLarge,PackSizeExtraLarge,Defense,DefensePhysical,DefenseWater,DefenseFire,DefenseCold,DefensePoison,DefenseElectric,Skill00Cooldown,Skill00DamageFactor,Skill01Cooldown,Skill01DamageFactor,Skill02Cooldown,Skill02DamageFactor,Skill03Cooldown,Skill03DamageFactor,Skill04Cooldown,Skill04DamageFactor,Skill05Cooldown,Skill05DamageFactor,ExtraSkill00Cooldown,ExtraSkill00DamageFactor,ExtraSkill01Cooldown,ExtraSkill01DamageFactor,ExtraSkill02Cooldown,ExtraSkill02DamageFactor,ExtraSkill03Cooldown,ExtraSkill03DamageFactor,ExtraSkill04Cooldown,ExtraSkill04DamageFactor,ExtraSkill05Cooldown,ExtraSkill05DamageFactor,MonsterDescription,Bank,Notes
Spider_Melee_Electric,"/Game/Monsters/elementalspider/elementalspider_bp.elementalspider_bp_C","Spider_Melee","NSLOCTEXT(""MonstersTable"", ""ADC4AD504542A40E51C7D8A2193DDD3A"", ""Electrofang Spider"")","1-100","3-100","2.420000","0.600000","800","Standard","1.500000","1.000000","0.000000","SpiderName","SpiderPackName","0.250000","0.020000","0.400000","1.000000","0.500000","800.000000","True","2500.000000","2.000000","2.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Spider""),(TagName=""Character.Monster.Spider.Melee""),(TagName=""Character.Monster.Spider.Electric""),(TagName=""Character.Monster.Spider.Electric.Melee""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","3.100000","Element.Electric","1.250000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","6.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Melee_Fire,"/Game/Monsters/elementalspider/elementalspider_fire_bp.elementalspider_fire_bp_C","Spider_Melee","NSLOCTEXT(""MonstersTable"", ""E448D6304F55B75CAE7516B91CE2B1EB"", ""Moltenfang Spider"")","1-100","3-100","2.420000","0.600000","800","Standard","1.500000","1.000000","0.000000","SpiderName","SpiderPackName","0.250000","0.020000","0.400000","1.000000","0.500000","800.000000","True","2500.000000","2.000000","2.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Spider""),(TagName=""Character.Monster.Spider.Melee""),(TagName=""Character.Monster.Spider.Fire""),(TagName=""Character.Monster.Spider.Fire.Melee""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","3.100000","Element.Fire","1.250000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","6.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Melee_Physical,"/Game/Monsters/elementalspider/physicalspider_bp.physicalspider_bp_C","Spider_Melee","NSLOCTEXT(""MonstersTable"", ""3433D81B43C7018DAAB63D8672092A8A"", ""Blackfang Spider"")","1-100","3-100","2.420000","0.600000","800","Standard","1.500000","1.000000","0.000000","SpiderName","SpiderPackName","0.250000","0.020000","0.400000","1.000000","0.500000","800.000000","True","2500.000000","2.000000","2.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Spider""),(TagName=""Character.Monster.Spider.Melee""),(TagName=""Character.Monster.Spider.Physical""),(TagName=""Character.Monster.Spider.Physical.Melee""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","3.100000","Element.Physical","1.250000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","6.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Melee_Poison,"/Game/Monsters/elementalspider/elementalspider_poison_bp.elementalspider_poison_bp_C","Spider_Popcorn_Poison","NSLOCTEXT(""MonstersTable"", ""461E24AC41FE5DE1C7F56F8724066EBD"", ""Venomfang Spider"")","1-100","3-100","2.420000","0.600000","750","Standard","1.500000","1.000000","0.000000","SpiderName","SpiderPackName","0.250000","0.020000","0.400000","1.000000","0.500000","800.000000","True","2500.000000","2.000000","2.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Spider""),(TagName=""Character.Monster.Spider.Melee""),(TagName=""Character.Monster.Spider.Poison""),(TagName=""Character.Monster.Spider.Poison.Melee""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","3.100000","Element.Poison","1.250000","1","2","4","6","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","1.000000","6.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Ranged_Electric,"/Game/Monsters/elementalspider/elementalspider_ranged_electric_bp.elementalspider_ranged_electric_bp_C","Spider_Ranged","NSLOCTEXT(""MonstersTable"", ""386C65BA48160328C1BF32B02A7B8360"", ""Electroslinger Spider"")","1-100","3-100","1.650000","0.750000","750","Standard","1.500000","1.000000","0.000000","SpiderName","SpiderPackName","0.250000","0.020000","0.250000","1.000000","0.500000","800.000000","True","2500.000000","2.000000","2.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Spider""),(TagName=""Character.Monster.Spider.Ranged""),(TagName=""Character.Monster.Spider.Electric""),(TagName=""Character.Monster.Spider.Electric.Ranged""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","2.230000","Element.Electric","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Ranged_Fire,"/Game/Monsters/elementalspider/elementalspider_ranged_fire_bp.elementalspider_ranged_fire_bp_C","Spider_Ranged","NSLOCTEXT(""MonstersTable"", ""F5BCC2DA4DCC70D7E7961C871E423BFC"", ""Moltenslinger Spider"")","1-100","3-100","1.650000","0.750000","800","Standard","1.500000","1.000000","0.000000","SpiderName","SpiderPackName","0.250000","0.020000","0.250000","1.000000","0.500000","800.000000","True","2500.000000","2.000000","2.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Spider""),(TagName=""Character.Monster.Spider.Ranged""),(TagName=""Character.Monster.Spider.Fire""),(TagName=""Character.Monster.Spider.Fire.Ranged""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","2.230000","Element.Fire","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Ranged_Physical,"/Game/Monsters/elementalspider/physicalspider_ranged_bp.physicalspider_ranged_bp_C","Spider_Ranged","NSLOCTEXT(""MonstersTable"", ""7DE44B9C46D8B1C5168CF98C1EA6A4B3"", ""Blackfang Spitter"")","1-100","3-100","1.650000","0.750000","750","Standard","1.500000","1.000000","0.000000","SpiderName","SpiderPackName","0.250000","0.020000","0.250000","1.000000","0.500000","800.000000","True","2500.000000","2.000000","2.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Spider.Ranged""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Spider.Physical.Ranged""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","2.230000","Element.Physical","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Ranged_Poison,"/Game/Monsters/elementalspider/elementalspider_ranged_poison_bp.elementalspider_ranged_poison_bp_C","Spider_Popcorn_Poison","NSLOCTEXT(""MonstersTable"", ""ACEAA4604EDBB5AE8E6358B9F564B82A"", ""Venomslinger Spider"")","1-100","3-100","1.650000","0.750000","750","Standard","1.500000","1.000000","0.000000","SpiderName","SpiderPackName","0.250000","0.020000","0.250000","1.000000","0.500000","800.000000","True","2500.000000","2.000000","2.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Spider""),(TagName=""Character.Monster.Spider.Ranged""),(TagName=""Character.Monster.Spider.Poison""),(TagName=""Character.Monster.Spider.Poison.Ranged""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","2.230000","Element.Poison","1.000000","1","2","2","3","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Stone_Elemental,"/Game/Monsters/stoneelemental/stoneelemental_b.stoneelemental_b_C","Stone_Elemental","NSLOCTEXT(""MonstersTable"", ""30D9974E49A4AF988A252BB395D941AE"", ""Stone Elemental"")","1-100","3-100","9.080000","1.500000","0","StoneElemental_Goblin","1.150000","1.000000","0.000000","StoneElementalName","StoneElementalPackName","0.250000","0.020000","0.100000","5.000000","1.000000","800.000000","True","2500.000000","4.000000","5.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.StoneElemental.Normal""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","11.390000","Element.Physical","1.000000","1","1","1","1","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","5.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=0AA1EDE7BBCF4B3F9BB56ED204CA77D3)",""
Stone_Elemental_Echonok,"/Game/Monsters/stoneelemental/stoneelemental_mountain_b.stoneelemental_mountain_b_C","Stone_Elemental_Echonok","NSLOCTEXT(""MonstersTable"", ""BDBFF8764854EE803E68959D77484B89"", ""Stone Elemental"")","1-100","3-100","9.080000","1.500000","0","StoneElemental_RedHaven","1.150000","1.000000","0.000000","StoneElementalName","StoneElementalPackName","0.250000","0.020000","0.100000","5.000000","1.000000","800.000000","True","2500.000000","4.000000","5.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.StoneElemental.Echonok""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","11.390000","Element.Physical","1.000000","1","1","1","1","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","5.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=0AA1EDE7BBCF4B3F9BB56ED204CA77D3)",""
Stone_Elemental_EchonokMini,"/Game/Monsters/stoneelemental/stoneelemental_mountain_b.stoneelemental_mountain_b_C","Stone_Elemental_Echonok","NSLOCTEXT(""MonstersTable"", ""2703E82041175D181FEECEB31F19B5C0"", ""Lesser Stone Elemental"")","1-100","3-100","4.400000","1.500000","0","StoneElemental_RedHaven","1.150000","1.000000","0.000000","StoneElementalName","StoneElementalPackName","0.250000","0.020000","0.100000","5.000000","1.000000","800.000000","True","2500.000000","4.000000","5.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee""),(TagName=""Character.Monster.StoneElemental.Echonok.Mini"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","5.780000","Element.Physical","0.700000","1","1","1","1","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","5.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=0AA1EDE7BBCF4B3F9BB56ED204CA77D3)",""
Stone_Elemental_GoblinCaves,"/Game/Monsters/stoneelemental/stoneelemental_cave_b.stoneelemental_cave_b_C","Stone_Elemental_GoblinCaves","NSLOCTEXT(""MonstersTable"", ""DB35DD4445702C748D39759E1D752669"", ""Stone Elemental"")","1-100","3-100","9.080000","1.500000","0","StoneElemental_Goblin","1.150000","1.000000","0.000000","StoneElementalName","StoneElementalPackName","0.250000","0.020000","0.100000","5.000000","1.000000","800.000000","True","2500.000000","4.000000","5.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.StoneElemental.GoblinCaves""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","11.390000","Element.Physical","1.000000","1","1","1","1","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","5.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=0AA1EDE7BBCF4B3F9BB56ED204CA77D3)",""
Stone_Elemental_Hyvid,"/Game/Monsters/stoneelemental/stoneelemental_infested_b.stoneelemental_infested_b_C","Stone_Elemental_Hyvid","NSLOCTEXT(""MonstersTable"", ""91D8F16C458155090AF3FB8A6D26AA00"", ""Stone Elemental"")","1-100","3-100","9.080000","1.500000","0","StoneElemental_Goblin","1.150000","1.000000","0.000000","StoneElementalName","StoneElementalPackName","0.250000","0.020000","0.100000","5.000000","1.000000","800.000000","True","2500.000000","4.000000","5.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.StoneElemental.Vespid""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","11.390000","Element.Physical","1.000000","1","1","1","1","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","5.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=0AA1EDE7BBCF4B3F9BB56ED204CA77D3)",""
Strider_Thorned,"/Game/Monsters/thornedstrider/thornedstrider_b.thornedstrider_b_C","Strider_Thorned","NSLOCTEXT(""MonstersTable"", ""ABEF835746CFF4573FC7E0BADED09445"", ""Thorned Strider"")","1-100","3-100","7.430000","1.500000","1000","Tough_Woody","1.150000","1.000000","0.000000","ThornstriderName","ThornstriderPackName","0.250000","0.020000","0.300000","1.000000","0.500000","800.000000","True","8000.000000","4.000000","5.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Strider""),(TagName=""Character.Monster.Strider.Thorned""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","9.410000","Element.Physical","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=04BBCEA3513A461CA2CF24E2B3896A11)",""
TrainingDummy,"/Game/Monsters/Dummies/targetdummy_b.targetdummy_b_C","None","NSLOCTEXT(""MonstersTable"", ""CE3C9A6F4268FE3E7E0A2CB0C360DF17"", ""Training Dummy"")","1-100","3-100","1.780000","0.670000","0","None","2.000000","1.000000","0.000000","None","None","0.250000","0.050000","0.100000","1.000000","1.000000","800.000000","True","2500.000000","1.000000","0.000000","Popcorn","","","","(GameplayTags=(()))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","2.360000","None","1.500000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""FF1F7EFB4FA8255F852CF290895328A5"", ""Immobile, Immortal, and Stuffed with Straw"")","(AssetGuid=00000000000000000000000000000000)",""
Varkenin_Brute,"/Game/Monsters/vrkbrute/varkeninbrute_bp.varkeninbrute_bp_C","Varkenin_Brute","NSLOCTEXT(""MonstersTable"", ""165116DC4155DC4791BD04989CB1BF82"", ""Varkenin Brute"")","1-100","3-100","8.800000","1.200000","500","Tough","1.150000","1.000000","0.000000","None","None","0.250000","0.020000","0.300000","1.000000","0.500000","800.000000","True","2500.000000","4.000000","5.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Varkenin""),(TagName=""Character.Monster.Varkenin.Brute""),(TagName=""Character.Monster.Varkenin.Brute.Normal""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","10.960000","Element.Physical","0.750000","1","1","2","4","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=00000000000000000000000000000000)",""
Varkenin_Brute_Boss,"/Game/Monsters/vrkbrute/vrkbrute_bp.vrkbrute_bp_C","Varkenin_Brute_Boss","NSLOCTEXT(""MonstersTable"", ""856909F74C09BD7DE4C20E90FEC2DA09"", ""Varkenin Brute"")","1-100","3-100","4.890000","0.670000","0","Tough","1.150000","1.000000","0.000000","None","None","0.250000","0.020000","0.400000","1.000000","1.000000","800.000000","True","2500.000000","1.000000","0.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Varkenin""),(TagName=""Character.Monster.Varkenin.Brute""),(TagName=""Character.Monster.Varkenin.Brute.Normal""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","6.090000","Element.Fire","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","4.500000","1.000000","1.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=00000000000000000000000000000000)",""
Varkenin_Brute_Newbie,"/Game/Monsters/vrkbrute/varkeninbrute_bp.varkeninbrute_bp_C","Varkenin_Brute","NSLOCTEXT(""MonstersTable"", ""C6D1588B4F059D02AC1470855866ECE7"", ""Pigface, Varkenin Brute"")","1-100","3-100","8.800000","1.200000","0","Tough","1.150000","1.000000","0.000000","None","None","0.250000","0.020000","0.300000","1.000000","1.000000","800.000000","True","2500.000000","1.000000","0.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Varkenin""),(TagName=""Character.Monster.Varkenin.Brute""),(TagName=""Character.Monster.Varkenin.Brute.Newbie""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","10.960000","Element.Physical","0.750000","1","1","2","3","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=00000000000000000000000000000000)",""
Vespid_Charger,"/Game/Monsters/vspcharger/vspcharger_b.vspcharger_b_C","Vespid_Charger","NSLOCTEXT(""MonstersTable"", ""98A20A3F48A1E913B65A27B6741D6B33"", ""Chargerbug"")","1-100","3-100","4.400000","0.670000","1000","Tough","1.150000","1.000000","0.000000","HyvidName","HyvidPackName","0.250000","0.020000","0.400000","1.000000","0.500000","800.000000","True","2500.000000","4.000000","5.000000","Brute","ElementalProcChance|Proc.Poison=0.25;ElementalProcDamage|Proc.Poison=.05;ElementalProcDuration|Proc.Poison=5","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.Charger""),(TagName=""Character.Monster.Vespid.Charger.Normal""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","5.500000","Element.Poison","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","20.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
