---,SkillClass,CharacterTag,Animation,AnimationOverride,MaximumSkillLevel,MinimumSkillLevel,EmberWeaponUnlockLevel,bShowSkillLevel,GameplayTags,ExclusiveTags,RequiredSkillTab,RequiredPointsInSkillTab,TraitMode,TraitString,PerLevelDisplayTexts,PerLevelDisplayCategories,TraitCurve1,TraitCurve2,TraitCurve3,TraitCurve4,Tier1TraitString,Tier1DisplayText,Tier2TraitString,Tier2DisplayText,Tier3TraitString,Tier3DisplayText,bCanNeverBeUnlocked,bHiddenBehindCheats,SkillPanelRow,SkillPanelColumn,TryStatusEffect,TryDuration,DefaultSkillSet,DefaultSkillSlot,Notes
RM_RearCar_Flamethrower,"/Game/Skills/Blueprints/Railman/Skill_FlamethrowerRearCart.Skill_FlamethrowerRearCart_C","Character.Player.Railman","Instant","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Railman.Turret""),(TagName=""Skill.Railman.TurretSpecial""),(TagName=""Skill.Cooldown.Railman"")))","(GameplayTags=((TagName=""Character.Minion.Train.ThirdCar"")))","(RowName=""RM_Turret"")","15","Default","SkillDamageFactorMultiplier|RM_FlamethrowerPassive=.0425;SkillDamageFactorMultiplier|RM_RearCar_Flamethrower=.0425;","(NSLOCTEXT(""SkillsTable"", ""4DD8981743F82790DE696DA5572C6366"", ""Damage for Flamethrower""))","","PerLevelByOnes","None","None","None","CooldownPctBySkillTag|Skill.Railman.Turret.Passive.Flamethrower=-.25","NSLOCTEXT(""SkillsTable"", ""B68CDF3F4ACA79427CB93FBD6795E8F1"", ""+25% Flamethrower passive Attack Speed"")","CooldownPctBySkillTag|Skill.Emberweapon=-.2","NSLOCTEXT(""SkillsTable"", ""D9B66C4E49DA445B2322ACBA94DC0A7A"", ""-20% Relic Active Skill Cooldowns"")","SkillModifier|Skill.Railmaster.Milestone.Flamethrower1=1","NSLOCTEXT(""SkillsTable"", ""A256DD0F4E5CC3C36AB788B76CDAE5C5"", ""Activating Flamethrower Car fires 8 fireballs that deal skill\'s current Weapon Damage"")","False","False","2","4","(RowName=""TrySkill_RM_RearCar_Flamethrower"")","30.000000","Default","Skill00",""
RM_TorqueSwing,"/Game/Skills/Blueprints/Railman/Skill_TorqueSpin.Skill_TorqueSpin_C","Character.Player.Railman","Default","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Railman.Melee""),(TagName=""Skill.Cooldown.Railman"")))","(GameplayTags=)","(RowName=""RM_Melee"")","10","Default","SkillDamageFactorMultiplier|RM_TorqueSwing=0.068","(NSLOCTEXT(""SkillsTable"", ""92C1F9E8477D5D2072A65BA8202345AC"", ""Damage for Torque Swing""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Railmaster.Milestone.TorqueSwing1=1","NSLOCTEXT(""SkillsTable"", ""8E9241654732CAF6360816A8ABF026CE"", ""Torque Swing now pulls enemies in on activation"")","CriticalHitChanceForType|Skill.Railman.Melee=.1","NSLOCTEXT(""SkillsTable"", ""F266F03846DF950874B0068D16766463"", ""+10% Critical Hit Chance for Lineage Skills"")","SkillModifier|Skill.Railmaster.Milestone.TorqueSwing2=1","NSLOCTEXT(""SkillsTable"", ""3961D30D44134B6BDC69BBAF61801F6E"", ""Torque Swing restores all Endurance on activation"")","False","False","0","3","(RowName="""")","30.000000","Default","Skill00",""
SS_Pipi,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_Pipi.Skill_Sharpshooter_Pipi_C","Character.Player.Sharpshooter","Default","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Adventurer""),(TagName=""Skill.Cooldown.Sharpshooter"")))","(GameplayTags=)","(RowName=""SS_Adventurer"")","15","Default","RandomBonusPctBySkillName|SS_Pipi=.01;ProcChance|PrecisionAmmo=.01","(NSLOCTEXT(""SkillsTable"", ""37BFB83A4E967D7EB12122906A35E7B4"", ""More Ammo Returned on Kill for Curse of Pi\'Pi""),NSLOCTEXT(""SkillsTable"", ""BD9CD7864FCB7D428C5752B9743B18DB"", ""Chance to Return Ammo on Kill for Precision Skills""))","","PerLevelByOnes","PerLevelByOnes","None","None","","","","","","","False","False","0","4","(RowName="""")","30.000000","Default","Skill00",""
SS_ScatterShot,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_Scattershot.Skill_Sharpshooter_Scattershot_C","Character.Player.Sharpshooter","Default","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Ranged.Shoot"")))","(GameplayTags=)","(RowName=""SS_Precision"")","1","Default","SkillDamageFactorMultiplier|SS_Scattershot=.042;","(NSLOCTEXT(""SkillsTable"", ""0D0C335945FC62565DC898AE1614043F"", ""Damage for Scattershot""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Sharpshooter.Milestone.Scattershot1=1","NSLOCTEXT(""[24F9F07C45E2D005F765289FFFDC67D1]"", ""9B1734A84AD876D2A966DB996C7386E1"", ""+50%  for Scattershot\'s Range"")","DamagePctBySkillTag|Skill.BasicAttack.Ranged=.5","NSLOCTEXT(""[24F9F07C45E2D005F765289FFFDC67D1]"", ""5E2540EC43145750EE172E9D7D670D6B"", ""+50% Damage for Ranged Basic Attacks"")","SkillModifier|Skill.Sharpshooter.Milestone.Scattershot2=1","NSLOCTEXT(""[24F9F07C45E2D005F765289FFFDC67D1]"", ""269582C24CDEF15FDE63E4AADDBEEAC9"", ""Scattershot\'s fully charged bonus is increased by +50%"")","False","False","2","1","(RowName="""")","30.000000","Default","Skill00",""
SS_Rizzi,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_Rizzi.Skill_Sharpshooter_Rizzi_C","Character.Player.Sharpshooter","Default","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Adventurer""),(TagName=""Skill.Cooldown.Sharpshooter"")))","(GameplayTags=)","(RowName=""SS_Adventurer"")","5","Default","CooldownPctBySkillName|SS_Rizzi=-.02;RandomBonusPctBySkillName|SS_Rizzi=.0425","(NSLOCTEXT(""SkillsTable"", ""45354677488C0D779164EAAE3ECF4D77"", ""Cooldown for Rizzi\'s Fate""),NSLOCTEXT(""SkillsTable"", ""824B4A184F03BC052162E6B4E9CFBF77"", ""Damage to Blinded, Slowed, or Stunned enemies""))","","PerLevelByOnes","PerLevelByOnes","None","None","","","","","","","False","False","2","2","(RowName="""")","30.000000","Default","Skill00",""
SS_Reload,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_Reload.Skill_Sharpshooter_Reload_C","Character.Player.Sharpshooter","None","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Ranged""),(TagName=""Skill.Cooldown.Sharpshooter"")))","(GameplayTags=)","(RowName=""SS_Precision"")","10","Default","CooldownPctBySkillName|SS_Reload=-.0205;DamagePctBySkillTag|Skill.Sharpshooter.Ranged=.025","(NSLOCTEXT(""SkillsTable"", ""A6517C6B49926EF0517D6DA1F8417DBF"", ""Cooldown for Reload""),NSLOCTEXT(""SkillsTable"", ""91638D9746DBF76708392D92995D3375"", ""Damage for Precision Skills""))","","PerLevelByOnes","PerLevelByOnes","None","None","","","","","","","False","False","2","3","(RowName="""")","30.000000","Default","Skill00",""
SS_Onslaught,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_Onslaught.Skill_Sharpshooter_Onslaught_C","Character.Player.Sharpshooter","Default","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Ranged.Shoot""),(TagName=""Skill.Cooldown.Sharpshooter"")))","(GameplayTags=)","(RowName=""SS_Precision"")","15","Default","SkillDamageFactorMultiplier|SS_Onslaught=.0417;DamagePctBySkillTag|Skill.EmberWeapon.Active=0.0168","(NSLOCTEXT(""SkillsTable"", ""559882284B00D213DC1435830F60E93D"", ""Duration for Onslaught""),NSLOCTEXT(""SkillsTable"", ""2193132D45715A1278196286EB7A9AC0"", ""Relic Active Skill Damage""))","","PerLevelByOnes","PerLevelByOnes","None","None","","","","","","","False","False","1","4","(RowName="""")","30.000000","Default","Skill00",""
SS_Goose,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_Goose.Skill_Sharpshooter_Goose_C","Character.Player.Sharpshooter","Default","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Adventurer""),(TagName=""Skill.Cooldown.Sharpshooter"")))","(GameplayTags=)","(RowName=""SS_Adventurer"")","5","Default","MiscBonusBySkillName|SS_Goose=0.05;CooldownPctBySkillTag|Skill.Sharpshooter.Adventurer=-.0168","(NSLOCTEXT(""SkillsTable"", ""522F5DA441788329A1442E858187741B"", ""Damage Vulnerability""),NSLOCTEXT(""SkillsTable"", ""A3B61731455EB13EB6C48781ED62B1C4"", ""Cooldown Reduction for Adventurer Skills""))","","PerLevelByOnes","PerLevelByOnes","None","None","","","","","","","False","False","0","2","(RowName="""")","30.000000","Default","Skill00",""
SS_Goblin,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_Goblin.Skill_Sharpshooter_Goblin_C","Character.Player.Sharpshooter","None","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Adventurer""),(TagName=""Skill.Cooldown.Sharpshooter"")))","(GameplayTags=)","(RowName=""SS_Adventurer"")","10","Default","MinionLifespanBonus|Character.Minion.Goblin=1;DamagePctBySkillTag|Skill.Pet=0.0588","(NSLOCTEXT(""SkillsTable"", ""8DD475C64AF2CE5025467589D891E681"", ""Increased Lifespan for Goblins""),NSLOCTEXT(""SkillsTable"", ""1F78A540494614BA1C95F1BFFECF14D7"", ""Increased Pet Damage""))","","PerLevelByOnes","PerLevelByOnes","None","None","","","","","","","False","False","1","3","(RowName="""")","30.000000","Default","Skill00",""
SS_Scout,"/Game/Skills/Blueprints/Sharpshooter/Skill_Scout.Skill_Scout_C","Character.Player.Sharpshooter","Default","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Adventurer""),(TagName=""Skill.Cooldown.Sharpshooter"")))","(GameplayTags=)","(RowName="""")","0","Default","SkillDamageFactorMultiplier|SS_Scout=.025;CriticalHitChanceForType|Skill.Sharpshooter.Ranged=.01","(NSLOCTEXT(""SkillsTable"", ""5AC4E5504FF2AABE8348219D9736E0D7"", ""Damage to Scout\'s Bones""),NSLOCTEXT(""SkillsTable"", ""BB71CF5D4B81D1D7F6F748A0A95BE80C"", ""Critical Hit Chance for Precision Skills""))","","PerLevelByOnes","PerLevelByOnes","None","None","","","","","","","False","False","1","0","(RowName="""")","30.000000","Default","Skill00",""
SS_Heartseeker,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_Heartseeker.Skill_Sharpshooter_Heartseeker_C","Character.Player.Sharpshooter","Default","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Ranged.Shoot"")))","(GameplayTags=)","(RowName=""SS_Precision"")","5","Default","RandomBonusPctBySkillName|SS_Heartseeker=.05;ProcChance|PrecisionHeal=.005","(NSLOCTEXT(""SkillsTable"", ""DEA9FB3B48AB618AC30C5BB67610F449"", ""Damage to Heartseeker\'s Bleed""),NSLOCTEXT(""SkillsTable"", ""FC0630D9416ACF1A60EDF3A100BCEEE0"", ""Chance for Precision Skills to Heal You for 5% of Your Total Health On Hit""))","","PerLevelByOnes","PerLevelByOnes","None","None","","","","","","","False","False","1","2","(RowName="""")","30.000000","Default","Skill00",""
SS_ExplosiveArrow,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_ExplosiveArrow.Skill_Sharpshooter_ExplosiveArrow_C","Character.Player.Sharpshooter","Default","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Ranged.Shoot""),(TagName=""Skill.Cooldown.Sharpshooter"")))","(GameplayTags=)","(RowName=""SS_Precision"")","1","Default","SkillDamageFactorMultiplier|SS_ExplosiveArrow=.05;ProcChance|PrecisionStun=.005","(NSLOCTEXT(""SkillsTable"", ""0622700C443CDDF65C80B6B5A9605EED"", ""Damage for Explosive Arrow""),NSLOCTEXT(""SkillsTable"", ""48323059485CF0A1C4F756A0E7DD29C8"", ""Chance for Precision Skills to Stun for 1s""))","","PerLevelByOnes","PerLevelByOnes","None","None","","","","","","","False","False","0","1","(RowName="""")","30.000000","Default","Skill00",""
SS_Shasta,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_Shasta.Skill_Sharpshooter_Shasta_C","Character.Player.Sharpshooter","Default","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Adventurer""),(TagName=""Skill.Cooldown.Sharpshooter"")))","(GameplayTags=)","(RowName=""SS_Adventurer"")","15","Default","","(NSLOCTEXT(""SkillsTable"", ""09DB82A64BFDCD0C7B0730A7975C046A"", ""Increased Taunt Duration""),NSLOCTEXT(""SkillsTable"", ""666AF9824A287C6CA9F45D82998ABE1D"", ""Increased Damage to Taunted Enemies""))","","PerLevelByOnes","PerLevelByOnes","None","None","","","","","","","False","False","2","4","(RowName="""")","30.000000","None","Skill00",""
SS_SmokeBomb,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_SmokeBomb.Skill_Sharpshooter_SmokeBomb_C","Character.Player.Sharpshooter","Default","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Adventurer""),(TagName=""Skill.Cooldown.Sharpshooter"")))","(GameplayTags=)","(RowName=""SS_Adventurer"")","1","Default","RandomBonusPctBySkillName|SS_SmokeBomb=.025;ProcChance|PotionIntangible=.0215","(NSLOCTEXT(""SkillsTable"", ""A4A3199F48F1BDFF6C3697A0EB42345C"", ""Increase to Critical Hit Chance After Using Ghost Visage""),NSLOCTEXT(""SkillsTable"", ""556E1A614234D2EF1B962585EA66AC74"", ""Chance to Become Intangible After Using a Potion for 3s""))","","PerLevelByOnes","PerLevelByOnes","None","None","","","","","","","False","False","2","1","(RowName="""")","30.000000","Default","Skill00",""
SS_TargetedStrikes,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_TargetedStrikes.Skill_Sharpshooter_TargetedStrikes_C","Character.Player.Sharpshooter","Default","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Ranged.Shoot"")))","(GameplayTags=)","(RowName=""SS_Precision"")","10","Default","SkillDamageFactorMultiplier|SS_TargetedStrikes=.056;Ammo.Regen.Multiplier=.042","(NSLOCTEXT(""SkillsTable"", ""2E080DC447612D3B940CABBF9A4B6584"", ""Damage for Targeted Strikes""),NSLOCTEXT(""SkillsTable"", ""02B8157041B17DF27BA7C5B87FECC05E"", ""Ammo Recharge Rate Bonus""))","","PerLevelByOnes","PerLevelByOnes","None","None","","","","","","","False","False","0","3","(RowName=""TrySkill_Skill_Sharpshooter_TargetedStrikes"")","30.000000","Default","Skill00",""
SS_TriShot,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_TriShot.Skill_Sharpshooter_TriShot_C","Character.Player.Sharpshooter","Default","None","12","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Ranged.Shoot"")))","(GameplayTags=)","(RowName="""")","0","Default","SkillDamageFactorMultiplier|SS_TriShot=.05;","(NSLOCTEXT(""SkillsTable"", ""DB5DFF81455CD1C3054CDABAA4D97EAF"", ""Damage to Tight Grouping""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Sharpshooter.Milestone.TightGrouping1=1","NSLOCTEXT(""[24F9F07C45E2D005F765289FFFDC67D1]"", ""4369F0AE40CBDB5493E18C9A19F5449D"", ""Tight Grouping now Slows enemies for -40% movement speed for 2s"")","CooldownPctBySkillTag|Skill.Emberweapon=-.2","NSLOCTEXT(""[24F9F07C45E2D005F765289FFFDC67D1]"", ""5948E12A4A0083EF464C59990502E0F0"", ""-20% to Relic Active Skill Cooldowns"")","","NSLOCTEXT(""[24F9F07C45E2D005F765289FFFDC67D1]"", ""3D1788494434E9F29E7660B04B7BBDBC"", ""Coming Soon!"")","False","False","1","0","(RowName="""")","30.000000","Default","Skill00",""
Skill_BasicAttack,"/Game/Skills/Blueprints/Weapons/Skill_BasicAttack.Skill_BasicAttack_C","Character.Player","Instant","None","1","1","0","False","(GameplayTags=((TagName=""Skill.Global""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","Default","Skill00",""
Skill_Potion,"/Game/Skills/Blueprints/Skill_Potion.Skill_Potion_C","Character.Player","Default","None","1","1","0","False","(GameplayTags=((TagName=""Skill.Potion"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","Default","Potion",""
Skill_PoisonCurePotion,"/Game/Skills/Blueprints/Skill_PoisonCurePotion.Skill_PoisonCurePotion_C","Character.Player","Default","None","1","1","0","False","(GameplayTags=((TagName=""Skill.Potion"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","Default","Potion",""
Skill_SendPetToTown,"/Game/Skills/Blueprints/Skill_SendPetToTown.Skill_SendPetToTown_C","Character.Player","Instant","None","1","1","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","Default","None",""
Skill_PainandGain_SpeedOnBlock,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/Skill_Passive_PainandGain_IncreasedAttackSpeed.Skill_Passive_PainandGain_IncreasedAttackSpeed_C","Character.Player","Instant","None","1","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","Relic Weapon"
Skill_PainandGain_ShieldBash,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/Skill_PainandGain_ShieldBash.Skill_PainandGain_ShieldBash_C","Character.Player","Instant","None","1","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.EmberWeapon"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","Relic Weapon"
Skill_PainandGain_VictoryPerformance,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/Skill_PainandGain_VictoryPerformance.Skill_PainandGain_VictoryPerformance_C","Character.Player","Default","None","1","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.EmberWeapon"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","Relic Weapon"
Skill_Glacier,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/Skill_Glacier.Skill_Glacier_C","Character.Player","Instant","None","1","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.EmberWeapon.Active""),(TagName=""Skill.EmberWeapon.ColdHeart""),(TagName=""Skill.Cooldown.Relic"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","Default","Skill00","Relic Weapon"
Skill_IceAge,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/Skill_IceAge.Skill_IceAge_C","Character.Player","Instant","None","1","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","1","0","(RowName="""")","30.000000","Default","Skill00","Relic Weapon"
Skill_Icicles,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/Skill_Icicles.Skill_Icicles_C","Character.Player","None","None","1","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName="""")","5","Default","","","","None","None","None","None","","","","","","","False","False","0","1","(RowName="""")","30.000000","None","None","Relic Weapon"
Skill_CursedStaff_ColdSickness,"/Game/Skills/Blueprints/EmberWeapons/Skill_ColdSickness.Skill_ColdSickness_C","Character.Player","Default","None","1","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName="""")","10","Default","","","","None","None","None","None","","","","","","","False","False","0","2","(RowName="""")","30.000000","Default","Skill00","Relic Weapon"
Skill_UnboundBlade_SlowOnCrit,"/Game/Skills/Blueprints/EmberWeapons/Passive_SlowOnCrit.Passive_SlowOnCrit_C","Character.Player","None","None","1","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon"")))","(GameplayTags=)","(RowName="""")","10","Default","","","","None","None","None","None","","","","","","","False","False","1","2","(RowName="""")","30.000000","None","None","Relic Weapon"
Skill_Thunderbuss_LightningHit,"/Game/Skills/Blueprints/EmberWeapons/Electrode/Skill_Electrode_LightningHit.Skill_Electrode_LightningHit_C","Character.Player","Default","None","1","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName="""")","15","Default","","","","None","None","None","None","","","","","","","False","False","0","3","(RowName="""")","30.000000","Default","Skill00","Relic Weapon"
Skill_Flametongue_BurningExploding,"/Game/Skills/Blueprints/EmberWeapons/Skill_Passive_EmberWeapon_FlameTongue_BurningExploding.Skill_Passive_EmberWeapon_FlameTongue_BurningExploding_C","Character.Player","Instant","None","1","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName="""")","15","Default","","","","None","None","None","None","","","","","","","False","False","1","3","(RowName="""")","30.000000","None","None","Relic Weapon"
Skill_Passive_EmberWeapon_Bane_MissilesOnPoisonHit,"/Game/Skills/Blueprints/EmberWeapons/Bane/Skill_EmberWeapon_Bane_MissilesOnPoisonHit.Skill_EmberWeapon_Bane_MissilesOnPoisonHit_C","Character.Player","None","None","1","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","Relic Weapon"
Skill_Conduit_LocalizedStorm,"/Game/Skills/Blueprints/EmberWeapons/Electrode/Skill_Conduit_LocalizedStorm.Skill_Conduit_LocalizedStorm_C","Character.Player","Default","None","1","0","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.EmberWeapon""),(TagName=""Skill.Cooldown.Relic"")))","(GameplayTags=)","(RowName="""")","20","Default","","","","None","None","None","None","","","","","","","False","False","0","4","(RowName="""")","30.000000","Default","Skill00","Relic Weapon"
Skill_Timesphere,"/Game/Skills/Blueprints/EmberWeapons/ClockworkStaff/Skill_Timesphere.Skill_Timesphere_C","Character.Player","Instant","None","1","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName="""")","20","Default","","","","None","None","None","None","","","","","","","False","False","1","4","(RowName="""")","30.000000","Default","Skill00","Relic Weapon"
Skill_Passive_TemporalStaff,"/Game/Skills/Blueprints/EmberWeapons/ClockworkStaff/Skill_Passive_TemporalStaff.Skill_Passive_TemporalStaff_C","Character.Player","None","None","1","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName="""")","25","Default","","","","None","None","None","None","","","","","","","False","False","0","5","(RowName="""")","30.000000","None","None","Relic Weapon"
Skill_Singularity,"/Game/Skills/Blueprints/EmberWeapons/ClockworkStaff/Skill_Singularity.Skill_Singularity_C","Character.Player","Instant","None","1","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName="""")","25","Default","","","","None","None","None","None","","","","","","","False","False","1","5","(RowName="""")","30.000000","Default","Skill00","Relic Weapon"
Pet_Melee,"/Game/Skills/Blueprints/Monsters/Skill_PetMeleeAttack.Skill_PetMeleeAttack_C","Character","Default","None","1","1","0","False","(GameplayTags=((TagName=""Skill.Pet.Basic"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
PetAura_Defense,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_Aura_DefenseIncrease.Skill_Aura_DefenseIncrease_C","Character","Default","None","1","0","0","True","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
PetAura_CritChance,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_Aura_DeadlyStrikes.Skill_Aura_DeadlyStrikes_C","Character","Default","None","1","0","0","True","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","1","0","(RowName="""")","30.000000","None","None",""
PetAura_MovementSpeed,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_Aura_MovmentSpeed.Skill_Aura_MovmentSpeed_C","Character","Default","None","1","0","0","True","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","2","0","(RowName="""")","30.000000","None","None",""
PetAura_BlockChance,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_Aura_BlockChance.Skill_Aura_BlockChance_C","Character","Default","None","1","0","0","True","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","3","(RowName="""")","30.000000","None","None",""
PetBuff_BattleCry,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_BattleCry.Skill_BattleCry_C","Character","Instant","None","1","0","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","1","(RowName="""")","30.000000","None","None","Fireball skill on pet"
PetBuff_MenacingSound,"/Game/Skills/Blueprints/Pets/Debuffs/Skill_MenacingSound.Skill_MenacingSound_C","Character","Instant","None","1","0","0","True","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","True","1","1","(RowName="""")","30.000000","None","None",""
PetBuff_DefensivePosture,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_DefensivePosture.Skill_DefensivePosture_C","Character","Instant","None","1","0","0","True","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","2","1","(RowName="""")","30.000000","None","None",""
PetBuff_HealingFriendship,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_HealingFriendship.Skill_HealingFriendship_C","Character","Instant","None","1","0","0","True","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","1","3","(RowName="""")","30.000000","None","None",""
