---,Speakers,Type,Text,Voiceover,ContextType1,ContextParam1,ContextType2,ContextParam2,ContextType3,ContextParam3,Weight,ContextEntries,bDefaultSet,Notes
Quest_Goblin_SpawnCarrionKiller,"((RowName=""Kenik""))","Modal","NSLOCTEXT(""DialogueTable"", ""044B7D5B4372D4C34566B5BF29F83690"", ""Better watch out for those flesh-eating <span color=\""#FFD700\"">Mossrats</>! It\'s the kind of vermin that will eat through just about anything--and anyone! Maybe you can help me lure the infamous <span color=\""#FFD700\"">Carrion Killer</> out of its hideout and get this rodent problem under control. Wuddaya say, pal?"")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","QuestActive","Quest_Goblin_SpawnCarrionKiller","None","None","None","None","1","","True",""
Default_Yapper_Quip01,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""0368C5D14B4AC846E527D9A10875BC5D"", ""Yapper... hungry... you mebbee... TASTY?!"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip02,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""0B527E6B4F3916493C874D84E844A0F1"", ""Come closer humen... Yapper hungers!"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip03,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""0AD7A924489DF1AE66BAAA8B68746151"", ""Yapper free self. Tell goblins. Take humens. Feast. Mmm."")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip04,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""672FC0BB46B35C9285A9E9AE4D74ED9D"", ""Wat? Yapper not hiding things. You trust Yapper, yes?"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip05,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""25FCB91546B8815FEFEAB7B75C7D0245"", ""You bring pet? Feed Yapper?"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip06,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""F486D887495DCC8F631BCE9DCC0C2B64"", ""MINE!"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip07,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""82E1A53D40EFE4B8FAD1D8A6F7DDC46C"", ""Grrrr..."")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip08,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""4C2D1477414834883B7B308C943F615C"", ""Yapper tell you! Yapper tell you!"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip09,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""F7EE5244483901F92607BC82C0925A66"", ""Yapper a good lil\' goblin, yes he is!"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip10,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""4CE14753413984004FE749B48ACB553A"", ""Yapper help humans, they feed, yes?"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip11,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""1F70153242EFB579459FFC8CF0C88048"", ""Yes, yapper knows. Yapper good helper!"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip12,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""BDF3D81A46C6171FDEC6E8801F575FDF"", ""You have treats for Yapper?"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip13,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""2BCF44C74E8454CA5AF5CE8EDBE92D4E"", ""No need to be so tasty er… hasty. Yes. Hasty."")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip14,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""D26458BF42002A6CBBBFE6A454FD2A29"", ""Yapper can help. If not so hungry…"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip15,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""04E7F5B547FDB8CA9D18159A427A23FD"", ""Yapper can have dragonling snack?"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip16,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""727600264FA7CEB0DF569CB6F7EDF076"", ""Ow! No poking Yapper!"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip17,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""1E9DE2D1464AB7334759BA87930DEF0C"", ""Yapper not forget what you do to Yapper. Yapper remember."")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_Yapper_Quip18,"((RowName=""Yapper""))","Bubble","NSLOCTEXT(""DialogueTable"", ""215947FD4911CB3861B523B079BC61EC"", ""You hit hard. Yapper not hit hard, but Yapper sneeeaky."")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Default_SgtKlive_Quip01,"((RowName=""SgtKlive""))","Bubble","NSLOCTEXT(""DialogueTable"", ""D27BF85F47245A9623CCCCA2912B6D7B"", ""Nothing to see here, move along."")","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","1","","True",""
Default_SgtKlive_Quip02,"((RowName=""SgtKlive""))","Bubble","NSLOCTEXT(""DialogueTable"", ""4FED42D54F82B168FF85F08E12519873"", ""I\'d offer you some life advice, but I have none."")","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","1","","True",""
Default_SgtKlive_Quip03,"((RowName=""SgtKlive""))","Bubble","NSLOCTEXT(""DialogueTable"", ""6C65125544BE3A86F88277A0A1989F9A"", ""General Graye stationed me here, probably as some form of punishment."")","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","1","","True",""
Default_SgtKlive_Quip04,"((RowName=""SgtKlive""))","Bubble","NSLOCTEXT(""DialogueTable"", ""C75380634EB6A7A6D4AFEA813218A29C"", ""Yes, I\'m still here. What do you want?"")","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","1","","True",""
Default_SgtKlive_Quip05,"((RowName=""SgtKlive""))","Bubble","NSLOCTEXT(""DialogueTable"", ""CEC3AB1843F189489C084691E5C2D118"", ""Nice place you\'ve got here."")","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","1","","True",""
Default_SgtKlive_Quip06,"((RowName=""SgtKlive""))","Bubble","NSLOCTEXT(""DialogueTable"", ""9A6C29574F323116D8BD389EE7FDBFDA"", ""Don\'t mind me as I continue to stand here and watch you work."")","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","1","","True",""
Default_SgtKlive_Quip07,"((RowName=""SgtKlive""))","Bubble","NSLOCTEXT(""DialogueTable"", ""E156518D4E47D4D57D1427A66B038FA3"", ""I have direct orders to supervise and not interfere."")","(AssetGuid=4DB097D67FAE48BABAAE2B16BBA260A1)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF1_Spores,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""E984CB1C49E65CE9D5CFDB81AD0CE518"", ""Ever since the nearby infestation of the Hyvid, the natural flora that grows in the area has become increasingly scarce. If you can collect enough spores scattered throughout the Polluted Plateau, I’ll be able to preserve this endangered plant life that’s integral to our everyday recipes."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF1_Spores:Task_TurnIn,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""F67BE597404DB9E614A929A1DC16867B"", ""Aa-choo! Oh dear, I think I may be allergic. Thanks for--ACHOO!--collecting the spores for me."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF1_FindGuards,"((RowName=""ThanesSnow""))","Quest","NSLOCTEXT(""DialogueTable"", ""1E6DD99346A63D3F62A848A052DDD5AD"", ""I have reports from our Chief Imperial Guard that the outskirts of our northern encampments have been overrun by the Hyvid. Conditions are critical, and I need you to escort any of our injured guards to safety. I’m sending out reinforcements as soon as possible."")","(AssetGuid=E09CA9C12A104AEDAF45DA401FB94E66)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF1:Task_InteractGuard,"((RowName=""ImperialGuard_Chief""))","Quest","NSLOCTEXT(""DialogueTable"", ""B4BB77154C61DB576C83D5BF093DBDA4"", ""We were outnumbered... Tell the general that it\'s been an honor..."")","(AssetGuid=00000000000000000000000000000000)","QuestActive","Quest_Infested_IF1:Task_InteractGuard","None","None","None","None","1","","True",""
Quest_Infested_IF1:Task_TalkToGraye,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""52B224564C5EF1D33F66869E9DA0654B"", ""I had a bad feeling about this. The chief\'s brave deeds won\'t be forgotten."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","QuestActive","Quest_Infested_IF1:Task_TalkToGraye","None","None","None","None","1","","True",""
Quest_Infested_IF1_Forest1,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""AF03FA6642268F2E11CB83A42D639C14"", ""I was afraid that we’d be too late to save them. We’ve already lost too many scouts to this menace. Find and eliminate this predator once and for all."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF2,"((RowName=""Kenik""))","Quest","NSLOCTEXT(""DialogueTable"", ""F358E05746D7D1E812A58DAB78D3D0BF"", ""Hey there, I know you, don’t I? Tell ya a secret… these mean lil’ buggers are high in protein, so why let them go to waste? Everything’s a lil’ bit poisonous to one creature or another. It’s all about moderation. Look, my mug is empty. Bring me some bug juice and you won’t regret it. That’s a promise."")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF2:Task_TurnInKenik,"((RowName=""Kenik""))","Quest","NSLOCTEXT(""DialogueTable"", ""4C5378D94175D4F64D30F3834FA15278"", ""Woo! That really packs a punch. I knew I could count on you."")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","QuestActive","Quest_Infested_IF2:Task_TurnInKenik","None","None","None","None","1","","True",""
Quest_Infested_IF2_Caves1,"((RowName=""ImperialGuard_01""))","Quest","NSLOCTEXT(""DialogueTable"", ""26080C114D19E255A84D8287EE6E45D8"", ""We lost some important supplies while scouting around in the Abandoned Cavern. Do you think you can help us out?"")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF2_Caves1_Modal,"((RowName=""ImperialGuard_01""))","Modal","NSLOCTEXT(""DialogueTable"", ""09FA3A1E473B764BBC67489102D89655"", ""I hope it\'s not too late to retrieve our lost supplies from the Abandoned Cavern."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","Quest_Infested_IF2_Caves1","None","None","None","None","1","","True",""
Quest_Infested_IF2_Caves1:Task_TurnIn,"((RowName=""ImperialGuard_02""))","Quest","NSLOCTEXT(""DialogueTable"", ""4D59913E41B3521612681F989A82C427"", ""Glad you\'re here. Our supplies were at a critical low. Those little buggers are really a nuisance, aren\'t they?"")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","Quest_Infested_IF2_Caves1:Task_TurnIn","None","None","None","None","1","","True",""
Quest_Infested_IF2_Forest1,"((RowName=""ImperialGuard_03""))","Quest","NSLOCTEXT(""DialogueTable"", ""0FD44BC74241AA7B668970984EE2DBF2"", ""There’s a place nearby where the Hyvid don’t go--the Forsaken Hollow--and you’d think that it’d be a good thing, but the problem is that it’s full of the undead! Perhaps that’s enough to ward anyone away from that place. Maybe you’ll be able to fashion a weapon out of those old bones that’ll help scare the Hyvid swarm away. Seems risky, but worth a try?"")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF2_Forest1_Modal,"((RowName=""ImperialGuard_03""))","Modal","NSLOCTEXT(""DialogueTable"", ""586BC0CF4FF65BF6AB1D30BB5F475AD1"", ""Have you already rid the Forsaken Hollow of the undead?"")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","Quest_Infested_IF2_Forest1","None","None","None","None","1","","True",""
Quest_Infested_IF2_Caves2,"((RowName=""ImperialGuard_04""))","Quest","NSLOCTEXT(""DialogueTable"", ""DF24119A4BC9260AAD7994A3CE263F26"", ""We’ve got to take care of this Netherim incursion before they reach the encampment. Our imperial scouts reported Netherim rifts appearing among a Hyvid cave. Time is of the essence!"")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF2_Caves2_Modal,"((RowName=""ImperialGuard_04""))","Modal","NSLOCTEXT(""DialogueTable"", ""863DE38D460D2AEB656C0EB5A8E72B0D"", ""We need you to close the Netherim Rifts from the Nether Nook."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","Quest_Infested_IF2_Caves2","None","None","None","None","1","","True",""
Quest_Infested_IF2_Forest2,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""C23B95E2453D1D29C0DB7396C52C4916"", ""Those who have ventured deep within the Trampled Thicket have never returned. Take caution and be prepared with reinforcements."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF2_Forest2_Modal,"((RowName=""GeneralGraye""))","Modal","NSLOCTEXT(""DialogueTable"", ""6D3AD0344FB94325BFE8F6A82F87AFFC"", ""The Trampled Thicket can be found within the Infested Forest. Once you\'re in the Trampled Thicket, look for a path into the Ravaged Ravine when you\'re ready to face Psora."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","QuestActive","Quest_Infested_IF2_Forest2","None","None","None","None","1","","True",""
Quest_Infested_IF4,"((RowName=""ImperialGuard_05""))","Quest","NSLOCTEXT(""DialogueTable"", ""44668A2A4EC8CAB16B77D7B8C05E503A"", ""This job is hazardous to my health. I narrowly escaped the geysers on my way over here, and now I need to really watch where I step. The acidic pools will eat right through you! You’ll have to be careful not to get knocked into one. Don’t say I didn’t warn you."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF4_Forest1,"((RowName=""Yapper""))","Quest","NSLOCTEXT(""DialogueTable"", ""99760FA24384B1727A6FCB9C2B36B26E"", ""Will humen help find friend? Friend last seen in Maggot Mire. Bring back for Yapper, yes?"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF4_Forest1_TurnIn,"((RowName=""Yapper""))","Quest","NSLOCTEXT(""DialogueTable"", ""93CBD14F4AAE9176E180789423EF7A13"", ""Yapper friend dead? Yapper no need for dead things. Grawr!"")","(AssetGuid=7D7B31C4477C4CACB4581B27268737A7)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF4_Caves1,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""BADFBA824EE9EA1DA56229B1678D1FF0"", ""Hyvid larvae are nasty lil’ critters, aren’t they? Occasionally, you can find some underdeveloped larvae that aren’t as vicious. They happen to be a delicacy if you can believe that."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF4_Caves2,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""4D3A51EF442E26C385A762BAAA7BFD34"", ""It use to be safe to venture into the Infested Cave, but the Hyvid has since taken residence in the one place that grows a special fungus that I need for spellcasting. Since you’re no stranger to spelunking by now, would you mind picking a few along the way?"")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF4_Caves2:Task_TurnInZaya,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""393BD3C34FD0A707438DB4B78F2B73CF"", ""Thanks! I can always count on you to deliver."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","QuestActive","Quest_Infested_IF4_Caves2:Task_TurnInZaya","None","None","None","None","1","","True",""
Quest_Infested_IF4_Forest2,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""FEB5257D43E9FCB1D88140934B110679"", ""I’m told you’ve gotten pretty good at pest control, so I’m sending you out for another assignment. Go to the The Shady Retreat and work your magic."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF5,"((RowName=""ImperialGuard_06""))","Modal","NSLOCTEXT(""DialogueTable"", ""E5F634014CD975A10C278F84A4808171"", ""Strong Hyvid monsters are preventing us from getting any the closer to the Hyvid Citadel, and we’re simply no match for them. If you can clear a safe path, we may be able to regroup at Defended Passage."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","Quest_Infested_IF5","None","None","None","None","1","","True",""
Quest_Infested_IF5_Caves1,"((RowName=""ImperialGuard_07""))","Quest","NSLOCTEXT(""DialogueTable"", ""E25FF737425138B2716A02AEC78ED900"", ""We haven’t heard from our troops for days and that’s never a good sign. I fear that they’ve been captured and imprisoned--or worse--eaten alive. You seem like a brave one with plenty of time to spare. Think you can venture into Swamp Cave and be a hero?"")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF5_Forest1,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""7428A36B40777BB6EEAB50B72081AA6B"", ""Long ago, the fallen Dwarven empire set up pumping stations run by Dwarven automata to extract the poison pooling in the area. The Dwarven Custodians continue to mindlessly guard it to this day. I suspect that they\'re not completely immune to the poison that\'s corrupted these lands."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF5_Caves2,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""9C6F51D546F4DDEA390516BAA5A7D722"", ""I’ve got a mild case of odontophobia, so it’s best that I stay away from those Netherlings, but if you happen to find any nether essence, I could really use a new batch."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF5_Caves3,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""B14D2AA443CDBFBEE6538BB3AE46A73F"", ""The Hyvid most certainly has a queen who is well protected in their hive, and your experience with the Hyvid colony makes you our best hope for clearing out this infestation. I trust that you can take care of it."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF5_Caves3:Task_TurnIn,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""C87FB3F341DCA65882AD19A14D457D54"", ""I\'m afraid that we\'ve squashed one problem, only to reveal another. Speak to Zaya next."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","QuestActive","Quest_Infested_IF5_Caves3:Task_TurnIn","None","None","None","None","1","","True",""
Quest_Infested_IF6_Forest1,"((RowName=""ImperialGuard_08""))","Quest","NSLOCTEXT(""DialogueTable"", ""871F0A1946CB4A7093DD3EB66C1A7ADA"", ""One of our scouts managed to draft a map of the Hyvid Capital, but was lost in transit. Can you help us retrieve it? He was last seen in Hyvid Forest."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF6_Forest1:Task_TurnIn,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""9DE61A1D49C865572095068957856525"", ""Is this a map of the new Hyvid Capital? Our scouts risked a lot for this. Let\'s make sure that we have a plan of attack before risking more lives."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF6_Caves1,"((RowName=""ImperialGuard_09""))","Quest","NSLOCTEXT(""DialogueTable"", ""1FFF14A7406A164EF0371D9FA39D7078"", ""You’ve got to help me. The General is never trusting me with the armory keys again! It’s got to be around here somewhere..."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF6_Caves1:Task_TurnIn,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""CBCD3BF6488F8783940AB0ACB624FA74"", ""Well, we do have spare armory keys for the very same reason that someone keeps losing them. Thanks, anyway."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","QuestActive","Quest_Infested_IF6_Caves1:Task_TurnIn","None","None","None","None","1","","True",""
Quest_Infested_IF6_Forest2,"((RowName=""ImperialGuard_10""))","Quest","NSLOCTEXT(""DialogueTable"", ""179A4CDF452D418F86225FBDCA6E4A44"", ""There was an awful buzz--and not just the usual kind from these Hyvid--in the general direction of Hyvid Grounds. I think it may be attracting more Hyvid into the area. Can you confirm the source and put a stop to it?"")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF6_Forest2:Task_TurnIn,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""A0A32D4E4A6D5E3B0390F8A575DDD649"", ""Ember Beacons? Is that what\'s been driving the Hyvid crazy? I\'ll have our Imperial Investigators keep an eye out for these."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","QuestActive","Quest_Infested_IF6_Forest2:Task_TurnIn","None","None","None","None","1","","True",""
Quest_Infested_IF6_Cave2,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""34E9A0A542E8442B1CC2DD8593A9B09D"", ""Of course, when the queen dies, a new one takes its place. Hyvid can be so predictable. Yet… they seem to have relocated their new queen further into their Hyvid capital, which seems rather unusual. This calls for an investigation. Let me know what you find."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
DQ_ForcedRetirement,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""086B8EE148C4014355A80E801DC70D41"", ""Many of the walking dead you see here are men from the last invasion of this land. We don’t know why they’ve risen again, but we hope you can put some of them to rest."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_ForcedRetirement:Task_GetQuest","None","None","None","None","1","","True",""
DQ_SupplyRaid,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""B261A7394FF43617F40C2CAF74868AAE"", ""Our caravans keep being raided. Go into the goblin territories and destroy anything you can. Better to burn it than leave it to the enemy."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_SupplyRaid:Task_GetQuest","None","None","None","None","1","","True",""
DQ_CleansetheCave,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AFA6576E42E12062CD65358945A35A69"", ""Dast was a Captain of the guard during our last invasion. We thought him lost, but have heard rumors he still \""lives,\"" only now as a leader of creatures of the night. This cannot stand."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_CleansetheCave:Task_GetQuest","None","None","None","None","1","","True",""
DQ_SendingaMessage,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""D4BB4C264FD928813479E48A800C989E"", ""Goblins killed my family, my brother’s family, and someone from just about every one of the soldier’s you see here’s families. Let’s try and even out the score a little."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_SendingaMessage:Task_GetQuest","None","None","None","None","1","","True",""
DQ_PuttoRest,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""B45078A64EF4643DBF90558ACFA87674"", ""Legions of Imperial soldiers have fallen to the goblins, their bodies often consumed or treated as prizes. The least we can do is recover their tags and bring them home to their families to let them know they weren\'t killed in vain."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_PuttoRest:Task_GetQuest","None","None","None","None","1","","True",""
DQ_RiderDie,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""87390C254D90C748CD4FFFA74A7155A1"", ""While our soldiers are brave, they continue to fall to goblin-trained beasts. Take out their trainer and kill the monsters protecting him."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_RiderDie:Task_GetQuest","None","None","None","None","1","","True",""
DQ_PutEmDown,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""69B20D30465DBEE947DA0E8C458D0AB4"", ""Goblins are easy enough to kill, but we’re being overwhelmed by their shamans who keep bringing them back. We’ve tracked down a particularly pesty one and want you to make sure he never returns."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_PutEmDown:Task_GetQuest","None","None","None","None","1","","True",""
DQ_MuskyBusiness,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""553728A34487679788E55997539134A9"", ""The Imperial Academy is interested in developing tools that will mask our soldiers from the Hyvid. Slay the beasts, collect a variety of pheromonal glands, and then bring them to me.\r\n\r\nOne quick note though: the strange metamorphosis the Hyvid Guardians cause in the other Hyvid renders their organs unstable, so those Hyvid won\'t produce usable glands."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_MuskyBusiness:Task_GetQuest","None","None","None","None","1","","True",""
DQ_PoisonControl,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""0038634D4EBD344DAF8D9FB85A2271F2"", ""Even the soldiers who make it back to camp after fighting the Hyvid often die to poison. The Empire wants to see if our alchemists can come up with a way to immunize our troops to poison, but for that we’ll need a concentrated sample."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_PoisonControl:Task_GetQuest","None","None","None","None","1","","True",""
DQ_RoidRage,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AE263EE149FD587472DCF2845DA72918"", ""The ‘Vid can transform from grubs to soldiers in moments, and we believe it’s because of the hormonal secretion of their Guardians. We sent in a scouting party to study a big nasty one, but they had to pull out when they swarmed. Go through the portal I\'ll open, clear the area of all hostiles, and slay the guardian leader so we can study the remains."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_RoidRage:Task_GetQuest","None","None","None","None","1","","True",""
